Date,Title,Content
2021-02-15 김용재,영업제한 '1시간 더' 연장…자영업자 여전히 '한숨',"【앵커】

사회적 거리 두기 등 방역 조치 완화와 함께, 수도권의 식당과 카페 영업시간이 오늘부터 한 시간 더 연장됐는데요.

자영업자들은 일단 환영했지만 숨통이 트이기는 역부족이라고 입을 모으고 있습니다.

김용재 기자입니다.

【기자】

오늘부터 수도권 사회적 거리 두기는 2.5단계에서 2단계로 한층 완화됐습니다.

식당과 카페는 기존보다 한 시간 연장된 오후 10시까지 영업이 가능해졌습니다.

자영업자들은 이번 조치를 환영하지만, 실효성이 크지 않다는 입장입니다.

현재 시행 중인 5명 이상 모임 금지 조치를 감안하면 저녁 장사는 여전히 어렵다는 겁니다.

[유복순 / 서울시 은평구: 사람을 모이지 말라고 해놓고, 한 시간 더 연장해 주는 게 큰 의미가 있을까요? 별로 도움이 안 될 것 같은데요. ]

통계를 보면, 지난해 4분기 외식산업 경기지수는 역대 최저치를 찍었습니다.

코로나19 여파로 외식이 줄어든 데다, 테이블 간격 두기 등 방역조치의 영향 탓입니다.

여기에, 밀키트 등을 중심으로 한 온라인 식품시장의 약진도 악재로 겹쳤습니다.

지난해 온라인 식품시장 거래액은 1년 전보다 17조 원 가까이 급증하며, 40조 원을 돌파했습니다.

[성태윤 / 연세대학교 경제학부 교수: 코로나19 확산에 따른 대면 소비의 약화로 인해 외식 형태의 사업들은 어려움을 겪고 있는 것으로 보입니다.]

정부는 국민적 피로감과 자영업자 등의 피해를 고려해 거리두기를 완화했다고 밝혔습니다.

하지만, 코로나19 확산세가 좀처럼 가라앉지 않는 점을 감안하면 자영업자의 한숨은 더 깊어질 전망입니다.

OBS뉴스 김용재입니다.

<영상취재: 유승환 / 영상편집: 이종진><김용재(10110308@obs.co.kr)>"
2021-02-15 황상욱,설 연휴 기간 편의점 간편 먹거리 매출 급증,"이번 설 연휴에는 '집설족(집에서 설을 보내는 사람들을 일컫는 말)'의 편의점 간편식 구매가 크게 늘어난 것으로 나타났다. 이마트24가 설 연휴 기간인 이달 11일부터 14일 판매 데이터를 확인한 결과(운영점 기준) 직전 주 동기간 대비 냉장·냉동 간편 먹거리 48%, 조미료 45%, 주요 식재료(채소·두부·콩나물·계란) 34% 등 식사·안주를 위해 즐겨 찾는 상품 매출이 크게 증가한 것으로 조사됐다고 15일 밝혔다. 양주(61%), 민속주(59%), 맥주(32%), 소주(26%), 와인(23%) 등 주류 매출도 큰 폭의 증가율을 기록했다.

이마트24가 판매하고 있는 피코크 상품(사진)이 인기를 끌며 간편 먹거리 매출을 견인했다. 피코크 상품 중에서는 밀키트 의정부식부대찌개·부채살찹스테이크, 냉동간편식 직화구이떡갈비·순희네빈대떡, 냉장간편식 잔슨빌부대찌개·우리집순두부찌개가 높은 매출을 기록했다.

지난 해 설 연휴기간에는 주류, 떡국, 냉동만두 등 한정된 먹거리와 귀향해서 사용할 칫솔, 면도기 등 비식품 위주의 매출 증가를 기록한 것과 비교하면 간편먹거리 매출이 눈에 띄게 늘어난 것이다. 이 밖에도 설 연휴와 겹친 밸런타인데이 영향으로 캔디·초콜릿·젤리 매출이 직전 주 대비 2배 이상 높은 증가율을 기록했다. 따뜻한 날씨 영향으로 아이스크림, 얼음이 각 52%, 49% 증가했다.

이마트24 관계자는 ""귀향 대신 집에서 설을 보내는 사람들이 늘어나면서 가까운 편의점에서 식사와 안주를 해결하기 위한 간편 먹거리·식재료 구매가 크게 늘어난 것으로 풀이된다""며 ""편의점이 가까운 간편 먹거리 구매처로 인식되면서 식사와 안주 상품을 찾는 고객들의 방문이 이어지고 있다""고 전했다.

황상욱 기자 eyes@busan.com"
2021-02-15 임홍조|기자,"중랑구 어린이급식관리지원센터, 어린이 식습관 교육 실시","[머니투데이 대학경제 임홍조 기자] 서일대학교 산학협력단이 위탁 운영 중인 중랑구 어린이급식관리지원센터(이하 센터)는 최근 '올바른 식습관 지도법과 편식예'을 주제로 교육을 진행했다고 15일 밝혔다.

이번 교육은 아이들의 올바른 평생 식습관 형성을 위해 마련됐다.

센터는 어린이집 원장과 교사를 대상으로 영유아의 연령대별 식이특징, 편식의 발생 원인, 어린이 시설에서 실천할 수 있는 식습관 지도법 등을 교육했다. 교육은 코로나19 방역지침을 준수한 가운데 비대면으로 이뤄졌다.

SBS '우리 아이가 달라졌어요'에서 식습관 솔루션 전문가로 활동했던 바른식습관 연구소 김아람 대표가 강사를 맡아 교육을 실시했다.

센터는 가정에서도 실천할 수 있는 부모 대상 교육도 진행할 예정이다.

중랑구 어린이급식관리지원센터 관계자는 ""코로나19 상황을 감안해 비대면으로 교육을 실시했다""며 ""포스트 코로나 시대에 발맞춰 관내 어린이들의 올바른 식습관 형성을 위해 다양한 비대면 교육 프로그램을 운영할 것""이라고 말했다.

한편 중랑구 어린이급식관리지원센터는 지난 2019년 9월 개소해 중랑구 지역 100인 미만 어린이 시설의 영양 및 위생관리를 지원하고 있다. 현재 226개 어린이 시설이 다양한 지원 서비스를 받고 있다.

이 센터는 지난해 가정 연계프로그램으로 랜선 쿠킹클래스를 진행했다. 아이들의 면역력 향상을 위해 견과류강정, 탄두리치킨, 표고버섯탕수 등의 레시피를 개발한 뒤 조리 과정을 영상으로 제작했다. 해당 메뉴의 재료를 밀키트 형식으로 제공해 가정에서 부모와 아이가 직접 요리를 할 수 있도록 지원했다."
2021-02-15 이송렬(yisr0203@hankyung.com);,설 명절 연휴 대목…백화점·아울렛 등 '방긋',"주말과 설 명절 연휴에 백화점과 아웃렛 등 대형 유통업체에 고객들이 붐비면서 매출도 껑충 뛴 것으로 나타났다.

15일 유통업계에 따르면 지난 13~14일 롯데백화점 매출은 지난해 2월 둘째 주 주말보다 15% 늘었다. 남성 스포츠 패션과 해외 명품 매출이 각각 34%, 21% 뛰었다.

해당 기간 롯데아울렛은 스포츠 패션(69%), 골프용품(36%), 아동용품(65%), 유아용품(97%) 등을 중심으로 전체 매출이 44% 증가했다.

현대백화점에서는 명품과 대형 가전 매출이 각각 37.4%, 43.5% 늘면서 전체 매출이 31.9% 증가했다. 현대아울렛 매출은 71.8% 뛰었다. 신세계백화점도 같은 기간 매출이 32.1% 증가했다.

마트 매출도 급증했다. 설 당일까지 제수용품을 사려는 소비자들이 마트를 찾으면서 롯데마트의 11~14일 매출은 지난해 같은 기간(2월 둘째 주 목~일요일)보다 31.3% 뛰었다. 이마트에서는 밀키트와 주류, 안주류 등이 인기를 끌었다.

근거리 유통 채널인 편의점에서는 간편식 수요가 크게 늘었다.

11~14일 이마트24의 냉장·냉동 간편식 매출이 전주 같은 기간보다 48% 늘었다. 간단한 식사를 준비하는 데 필요한 조미료는 45% 더 팔렸고, 두부와 콩나물, 달걀 등 기본 식자재 매출도 34% 증가했다.

양주(61%), 민속주(59%), 맥주(32%), 소주(26%), 와인(23%) 등 주류 매출도 늘었다. 밸런타인데이가 설 연휴와 겹치면서 같은 기간 사탕·초콜릿·젤리 매출이 2배 이상 올랐다. 따뜻한 날씨가 이어지면서 아이스크림과 얼음은 각각 52%, 49% 더 팔렸다.

이송렬 기자 yisr0203@hankyung.com"
2021-02-15 박이담 기자,‘편의점 2강’ BGF·GS 희비,"국내 편의점을 대표하는 BGF리테일과 GS리테일의 주가가 희비를 보이고 있다. 두 기업 모두 지난해 코로나19 여파로 부진한 실적을 기록한 가운데, BGF리테일은 올해 실적 개선 기대감에 상승세를 이어간 반면, GS리테일은 GS홈쇼핑과의 합병 불확실성에 실적 우려가 겹치며 부진한 주가 흐름을 보였다.

15일 한국거래소에 따르면 BGF리테일은 최근 한달 동안 26% 오르며, 17만원 선을 넘어섰다. 반면 GS리테일은 하락추세를 보이며 2% 하락했다.

GS리테일의 지난 4분기 매출은 전년 동기보다 3.6% 떨어진 2조1609억원, 영업이익은 48.5% 하락한 257억원을 기록했다.

반면, BGF리테일의 지난 4분기 매출은 전년보다 4% 성장한 1조5563억원, 영업이익은 20.2% 감소한 355억원을 기록했다.

박종렬 현대차증권 연구원은 “BGF리테일은 당초 예상보다 많은 신규 점포 증가와 일반 입지에 있던 기존 점포 성장률 제고로 양호한 증가세를 보였다”고 설명했다. 그러면서 GS리테일에 대해선 “편의점 점포는 순증이 계획대로 진행됐지만 학교, 학원가, 여행지 상권 부진으로 기존 점포 성장률이 하락했다”면서 “호텔부문과 H&B사업, 이커머스, 부동산 등도 코로나 19 영향으로 적자 전환했다”고 분석했다.

올해 양사의 실적 전망도 엇갈리고 있다. 금융투자업계에선 BGF리테일의 올해 매출이 간편식 사업을 중심으로 빠른 호전세를 보일 것으로 분석하고 있다. 서정연 신영증권 연구원은 “BGF리테일이 BGF푸드, BGF로지스 등 종속회사를 통해 간편식과 밀키트 등과 물류 효율화에 지속 투자하고 있어 앞으로 간편식 판매 호조세를 보일 것”이라고 내다봤다.

네이버와의 협업도 기대를 모으고 있다. BGF리테일은 지난달 네이버와 업무협약(MOU)을 체결해 O2O(온·오프라인 연계) 사업을 공동 추진한다고 밝힌 바 있다. 서 연구원은 “추후 AI를 활용한 점포 운영 시스템 도입, 배달 서비스를 튀한 새로운 채널 확보 등에서 협업이 구체화될 것”이라고 분석했다.

기존 점포들의 실적도 뚜렷한 회복세가 예상된다. 박 연구원은 “올해 BGF리테일은 부진했던 특수입지 점포의 회복으로 매 분기별 양호한 실적 모멘텀이 가능할 것”이라고 강조했다.

하지만, GS리테일의 올해 실적에 대해선 조심스러운 전망이 나온다. 편의점 이외 슈퍼와 호텔 사업에서 부진한 실적을 점치고 있다. 박은경 삼성증권 연구원은 “GS리테일의 슈퍼마켓 부문은 온라인 시장 고성장에 따라 직격탄을 맞으며 점유율 하락이 지속될 것”이라고 설명했다.

또, GS홈쇼핑과의 합병도 중요한 변수로 꼽힌다. 주영훈 유진투자증권 연구원은 “양사가 합병 이후 시너지를 창출할 수 있는 구체적인 전략이 제시될 경우 기업가치에 대한 재평가가 가능할 것으로 보인다”고 분석했다. 박이담 기자"
2021-02-15 이형수,"국제라이온스 356D 8지역, 이웃에 물품 기탁","［충북일보］ 국제라이온스협회 356-D충북지구8지역 라이온스 회원들이 제천·단양 관내 독거노인들과 어려운 이웃을 대상으로 최근 만두, 떡 밀키트와 화장지 이불 등 1천만 원 상당의 물품을 전달했다.

이범규 부총재는 ""늘 소외된 이웃을 위해 노력해주시는 라이온스회원들께 감사드린다""며 ""코로나19로 인해 어려움이 많은 시기에 앞으로도 지속적인 관심으로 주변의 이웃들을 살피며 봉사하고 지역사회복지를 위해 더욱 더 노력하는 라이온스클럽이 되겠다""고 말했다.

제천 / 이형수기자"
2021-02-15 이재은|기자|,"이마트24, 설 연휴 간편식 매출 48%↑","[머니투데이 이재은 기자] 이마트24는 설 연휴기간 동안 간편식 매출이 크게 뛰었다고 15일 밝혔다.

이마트24에 따르면 설 연휴기간 전주대비 냉장·냉동 간편 먹거리 48%, 조미료 45%, 주요 식재료(채소·두부·콩나물·계란) 34% 등 매출이 증가했다. 양주(61%), 민속주(59%), 맥주(32%), 소주(26%), 와인(23%) 등 주류 매출도 늘었다.

특히 피코크 상품이 인기를 끌었다. 밀키트 의정부식부대찌개·부채살찹스테이크, 냉동간편식 직화구이떡갈비·순희네빈대떡, 냉장간편식 잔슨빌부대찌개·우리집순두부찌개 등이 높은 매출을 기록했다.

이마트24 관계자는 ""귀향 대신 집에서 설을 보내는 사람들이 늘어나면서 가까운 편의점에서 식사와 안주를 해결하기 위한 간편 먹거리 및 식재료 구매가 크게 늘어났다""며 ""편의점이 가까운 간편 먹거리 구매처로 인식되면서 식사와 안주 상품을 찾는 고객들의 방문이 이어지고 있다""고 말했다."
2021-02-15 임춘한,"이마트24, 설 연휴 매출 ‘껑충’…간편 먹거리 48%↑","[아시아경제 임춘한 기자] 이마트24는 설 연휴기간 동안 전주대비 냉장·냉동 간편 먹거리 48%, 조미료 45%, 주요 식재료(채소·두부·콩나물·계란) 34% 등 매출이 증가했다고 밝혔다.양주(61%), 민속주(59%), 맥주(32%), 소주(26%), 와인(23%) 등 주류 매출도 늘었다.

특히 피코크 상품이 인기를 끌었다. 밀키트 의정부식부대찌개·부채살찹스테이크, 냉동간편식 직화구이떡갈비·순희네빈대떡, 냉장간편식 잔슨빌부대찌개·우리집순두부찌개 등이 높은 매출을 기록했다.

이마트24 관계자는 ""귀향 대신 집에서 설을 보내는 사람들이 늘어나면서 가까운 편의점에서 식사와 안주를 해결하기 위한 간편 먹거리 및 식재료 구매가 크게 늘어난 것으로 풀이된다""며 ""편의점이 가까운 간편 먹거리 구매처로 인식되면서 식사와 안주 상품을 찾는 고객들의 방문이 이어지고 있다""고 말했다.

임춘한 기자 choon@asiae.co.kr"
2021-02-15 전현석 기자,김 모락모락 가래떡을 집으로… 재래시장 배달 혁명,"전통시장 탐구 - 대구 신매시장
지난 4일 대구 수성구에 있는 신매전통시장에는 지지고 볶는 소리가 요란했다. 매주 목요일 열리는 장날, 설 연휴를 일주일 앞두고 미리 제수용품 등을 사러 온 손님과 이들을 맞이하는 상인 모두 활기가 넘쳤다. 시장 어귀 연희떡방에는 김이 모락모락 나는 가래떡을 사려고 긴 줄이 늘어섰다. 한 손님이 “떡 한 상자 배달돼요?” 묻자 주인은 “되지예, GO배달 있다 아입니꺼” 했다. ‘GO배달’은 작년 7월 시작한 이 시장만의 집앞 배송 서비스 이름이다.

작년 코로나 사태로 문 닫을 위기에 처했던 신매시장은 배달에서 활로를 찾았다. 간편포장 상품을 개발하고 친환경 캠페인도 벌이는 등 유통 환경 변화에 맞춰 발 빠르게 변신 중이다.

◇반경 5㎞ 내 배달…누적 매출 2억원

작년 초 대구는 ‘신천지발(發) 코로나 사태’로 큰 피해를 입었다. 신매시장 역시 확진자가 대량으로 발생한 2~3월에 손님이 평소 절반 이하로 뚝 떨어졌다고 한다. 작년 2월 27일과 3월 5일에는 목요장(木曜場)을 건너뛰기도 했다. 1993년 시장이 생겨난 이후 처음 있는 일이었다고 한다. 김승길(55) 신매시장 육성사업단장은 “방역을 철저하게 해도 공포감까지 없앨 수는 없었다”며 “고객이 오지 않으면 직접 찾아가면 된다는 생각으로 GO배달을 시작하게 됐다”고 했다.

GO배달 접수는 온·오프라인으로 이뤄지는데, 배달은 시장 내 센터에서 담당한다. 배달 구역은 시장을 중심으로 반경 5㎞ 안팎이다. 배달원은 총 5명이 있는데, 모두 수성구자활센터에서 소개받고 있다. 김승길 단장은 “자활센터를 통해 배달원을 뽑으면 차상위계층에게 일자리를 마련해줄 수 있고, 우리로서는 자활센터로부터 배달 차량 2대도 지원받을 수 있어 1석2조”라고 했다. 배달비는 모두 시장 측에서 공동 부담했다.

신매시장은 배달에 특화된 간편포장 상품 ‘신나고 양품’도 선보였다. 떡과 반찬은 물론 제육볶음, 간장게장 등 간편하게 조리해 먹을 수 있는 밀키트(Meal Kit)까지 총 13종을 만들었는데, 제품 특성에 따라 용기와 포장 디자인도 맞춤 제작했다. 신매시장에서 반찬가게를 운영하는 이은경(58)씨는 “매일 (신나고 양품) 밑반찬세트 20개를 만드는데, 항상 매진”이라며 “우리 가게 인기 상품 중 하나”라고 했다. 신매시장에 따르면, GO배달 주문 건수는 작년 7월 224건에서 지난달 656건으로 3배가 됐다. 지난달까지 누적 매출액은 약 2억원으로 추산된다.

◇장바구니 나눔 등 친환경 캠페인도

신매시장에선 얼룩말 무늬 장바구니를 흔하게 볼 수 있다. 대구 섬유공장에서 버려지는 자투리 원단을 가지고 제작한 제품인데, 시장 측에서 대량 구매해 시장을 찾는 고객에게 무료로 나눠줬다. 또 반찬을 살 때 개인 반찬통에 담아 가는 ‘용기내’ 캠페인을 진행하고, 반찬통 무료 나눔 행사도 가졌다. 시장상인회 매니저 천상원(30·백경수산건어물)씨는 “친환경 캠페인 이후 시장에서 흔히 쓰는 검은색 일회용 비닐봉지 사용이 20% 줄었다”고 했다.

작년 9~10월에는 지역 주민들이 참여할 수 있는 ‘신난데이’ 행사도 14차례 진행했다. 방역 지침을 준수해 추석, 한글날, 핼러윈 등 이벤트를 열었는데, 10~40대 고객이 평소보다 55% 증가했다고 한다.

이 같은 노력의 결과, 코로나 사태와 다른 전통시장이 어려움을 겪는 가운데서도 작년 9월 신매시장 매출은 전년 동기 대비 5.2% 늘어났다. 소상공인진흥공단 조봉환 이사장은 “전통시장의 온라인 진출은 선택이 아닌 필수가 되고 있다”며 “전통시장이 급변하는 유통 환경에 대응해 디지털 전환을 이룰 수 있도록 지원하겠다”고 했다."
2021-02-14 주성미,"울산 울주군 학교 밖 청소년지원센터, ‘찾아가는 푸드’ 지원",울산 울주군 학교 밖 청소년지원센터는 설 연휴를 맞아 지난 10일 센터를 이용하는 청소년 20여명에게 응원의 메시지와 '찾아가는 푸드(밀키트)'를 자택으로 배송했다.
