Date,Title,Content
2020-12-31 도현정 기자,코로나로 날린 2020? 온라인으로 취미 나눈 한 해,"[헤럴드경제 도현정 기자]코로나19가 좀처럼 잦아들지 않아, 올해는 여가 없이 ‘날렸다’고 생각한다면 오산이다. 여가 액티비티 플랫폼 프립(대표 임수열)이 올해 여가생활을 분석해 결산한 바에 따르면 온라인으로 새로운 취미생활을 즐기며 ‘홈하비(home+hobby)’트렌드를 만들어냈다.

프립은 코로나19 감염증으로 외부활동이 위축된 분위기에도 누적회원 100만명 달성, 누적 액티비티 2만8000개 돌파 등으로 성장했다. 호스트도 지난해보다 61%나 증가했다. 특히 전체 회원의 69%가 2535세대로 나타나, 취미와 여가활동에 대한 MZ세대의 뜨거운 관심이 확인됐다.

올해 여가생활은 온라인으로 시작해 온라인으로 끝났다. 온라인 모임 판매량은 지난해보다 15배 급증했다. 회원들은 줌이나 오픈채팅방에서 만나 스터디를 하거나 취향을 공유하며 랜선만남을 이어갔다.

공방에서 진행됐던 각종 클래스는 재료를 배송받아 온라인 VOD(다시보기)로 참여하는 방식으로 바뀌었다. 모임이 제한되지 않았을 때에는 오프라인 취미활동을 지속했다. 퇴근 후 공예클래스(40%)나 쿠킹클래스(26%), 댄스클래스(5%) 등 소규모로 진행되는 취미활동이 많았다. 프립은 내년에도 홈하비족을 위한 활동을 늘릴 계획이다. 밀키트를 받아 세계 미식여행을 떠나거나 프립 라이브로 실시간 홈트 코칭을 받는 식이다.

코로나 시대 MZ세대의 ‘인싸활동’(인사이더들이 즐기는 활동)은 등산이었다. 등산이 프립의 액티비티 카테고리에서 가장 높은 점유율(39%)을 기록한 것. 실내 다이빙(12%)은 지난해보다 점유율이 가장 많이 신장하며, 새로운 문화로 떠올랐다. 제주도 여행이 급증한 것도 눈에 띄는 대목이다. 지난해 국내여행 중 10%에 불과했던 제주도 액티비티는 올해 48%로 5배 가까이 늘었다.

임수열 프립 대표는 “올해는 삶의 만족도를 높이기 위한 다양한 형태의 여가생활을 확인할 수 있었다”라며 “앞으로도 프립은 특별한 경험을 가진 호스트와 함께 새로운 여가문화를 제안하도록 노력하겠다”라고 전했다."
2020-12-31 송길호,"인천시설공단 송년회, 랜선 타고 건배","인천시설공단 직원들이 최근 온라인 회상회의 어플을 통해 음식 등을 먹으며 서로 격려하고 있다. 사진=인천시설공단인천시설공단이 지역 소상공인 지원을 위해 송년회 문화를 전면 개선했다고 31일 밝혔다.

공단의 새로운 송년회 문화는 ‘골목상권 살리고, 가족과 함께, 비대면으로’의 세 가지 키워드로 개선했다.

연말 특수를 기대했던 지역 소상공인들을 지원하고자 송년회에 필요한 음식 및 식재료는 재래시장 등 골목상권에서 구매했다.

이를 가지고 각자의 집에 돌아가 가족과 함께 요리하거나 나눠 먹으며, 온라인 화상회의 어플을 통해 직원들과 만나 격려의 메시지를 주고받았다.

재래시장에서 구매한 식재료로 밀키트를 만들어 나눠주거나, 인천e음 카드를 배부, 지역상권에서 송년회용 음식을 구매할 수 있도록 유도하기도 했다.

온라인 송년회에 참석한 공단직원은 ""새로운 송년회 문화 덕에 귀가시간은 빨라지고, 가족들과 함께하니 무엇보다 아이들의 만족도가 높았다""고 했다.

김영분 이사장은 ""앞으로도 지역 소상공인을 돕고 코로나19 극복에 보탬이 될 수 있는 일들을 찾아 적극 실천할 것""이라고 말했다.

송길호기자"
2020-12-31 박소원,"신한카드, 임직원 모금으로 '아름인 도서관' 개관","신한카드(사장 임영진)는 경기도 용인시 수지구에 소재한 '광교마을지역아동센터'에 508번째이자 임직원 모금으로 마련한 7번째 '신한카드 아름인 도서관'을 개관했다고 31일 밝혔다.

신한카드 임직원들은 그 동안 ESG 실천을 위해 매월 급여 중 일부를 '사랑의 계좌'와 '우수리'란 이름으로 모금 중에 있으며, 2001년부터 지금까지 197명의 난치병 환아 치료비로 17억여원을 지원했고, 지역사회 7곳에 '아름인 도서관'을 개관했다.

특히, 올해에는 임직원 모금액으로 코로나19 극복을 위해 취약계층을 대상으로 밀키트와 마스크, 손소독제 등 위생용품을 지원하고, 코로나19 환자들을 위해 고생하는 의료진들을 위한 응원 키트(위생용품, 비타민, 건강용품 등으로 구성)를 지원했다.

신한카드는 취약계층 아동·청소년을 대한민국 미래의 주인공으로 육성하려는 취지로 2010년부터 '아름인 도서관' 사업을 시작해 그 동안 총 508개의 도서관을 개관하고, 교육 전문가들이 추천하는 권장도서 62만권을 지원하는 등 총 14만명 이상의 아동·청소년과 시민에게 양질의 교육기회를 제공해 왔다.

아름인 도서관은 사회 각계각층의 다양한 니즈를 반영해 종합복지관부터 어린이병원, 청소년수련관, 군부대, 청소년지원센터 꿈드림 등 전국 곳곳에 이르는 지역사회 문화공간으로 자리매김했으며, 글로벌 사업과 연계해 베트남, 인도네시아, 미얀마, 카자흐스탄 등 해외에도 총 6개의 '아름인 도서관'을 건립한 바 있다.

특히, 신한카드 '아름인 도서관' 사업의 취지에 공감해 롯데면세점, LG전자, LG유플러스, 서울시, 대구시, 자녀안심하고 학교보내기운동 국민재단 등 다양한 이해관계자가 함께해 '아름인 도서관' 사업을 더욱 활성화하고 있으며, 향후에는 디지털 시대에 걸맞게 디지털 기기와 교육 컨텐츠를 갖춘 디지털 도서관을 확대해 나갈 계획이다.

신한카드 관계자는 ""이번 개관은 신한카드 임직원의 기부금으로 지역사회를 위한 안전한 독서환경을 구축하고 전문가가 추천한 다양한 책들을 제공하는 등 기업 임직원의 사회적 책임을 실천하는 좋은 사례가 될 것으로 생각한다""며, ""향후에도 아름인 도서관을 신한금융그룹 ESG 전략과 연계해 디지털 시대에 걸맞은 새로운 소통 공간과 교육 플랫폼으로 육성하고자 더욱 노력해나갈 것""이라고 말했다."
2020-12-31 박자연 기자,"신한카드, 508번째 ‘아름인 도서관’ 개관","[헤럴드경제=박자연 기자]신한카드가 508번째 ‘신한카드 아름인 도서관’을 개관했다고 31일 밝혔다. 경기도 용인시 수지구에 소재한 ‘광교마을지역아동센터’에 위치한 이 도서관은 임직원 모금으로 마련한 7번째 ‘아름인 도서관’이기도 하다.

신한카드 임직원들은 그동안 ESG 실천을 위해 매월 급여 중 일부를 ‘사랑의 계좌’와 ‘우수리’란 이름으로 모금 중에 있다. 2001년부터 지금까지 197명의 난치병 환아 치료비로 17억여원을 지원했고, 지역사회 7곳에 ‘아름인 도서관’을 개관했다.

신한카드 ‘아름인 도서관’은 취약계층 아동·청소년을 대한민국 미래의 주인공으로 육성하려는 취지로 2010년부터 시작한 사업이다. 신한카드는 총 508개의 도서관을 열고, 교육 전문가들이 추천하는 권장도서 62만권을 지원하는 등 총 14만명 이상의 아동·청소년과 시민에게 양질의 교육기회를 제공해 왔다.

특히 올해는 임직원 모금액으로 코로나19 극복을 위해 취약계층에게 밀키트와 마스크, 손소독제 등 위생용품을 지원하고, 코로나19 환자들을 위해 고생하는 의료진들을 위한 응원 키트(위생용품, 비타민, 건강용품 등으로 구성)를 지원했다.

아름인 도서관은 종합복지관부터 어린이병원, 청소년수련관, 군부대, 청소년지원센터 꿈드림 등 전국 곳곳에 이르는 지역사회 문화공간으로 자리잡았다. 글로벌 사업과 연계해 베트남, 인도네시아, 미얀마, 카자흐스탄 등 해외에도 총 6개의 ‘아름인 도서관’을 건립한 바 있다.

신한카드는 ‘롯데면세점’, ‘LG전자’, ‘LG유플러스’, ‘서울시’, ‘대구시’, ‘자녀안심하고 학교보내기운동 국민재단’ 등과 함께 ‘아름인 도서관’ 사업을 더욱 활성화하고 있으며, 향후에는 디지털 시대에 걸맞게 디지털 기기와 교육 컨텐츠를 갖춘 ‘디지털 도서관’을 확대해 나갈 계획이다.

신한카드 관계자는 “이번 개관은 신한카드 임직원의 기부금으로 지역사회를 위한 안전한 독서환경을 구축하고 전문가가 추천한 다양한 책들을 제공하는 등 기업 임직원의 사회적 책임을 실천하는 좋은 사례가 될 것으로 생각한다”며, “향후에도 아름인 도서관을 신한금융그룹 ESG 전략과 연계해 디지털 시대에 걸맞은 새로운 소통 공간과 교육 플랫폼으로 육성하고자 더욱 노력해나갈 것이다”고 말했다.

nature68@heraldcorp.com"
2020-12-31 이재은|기자|,"""새해 복 많이 받아가소""…SSG닷컴, 신년 맞이 할인 행사","[머니투데이 이재은 기자] SSG닷컴은 2021년을 맞아 '신년'을 테마로 한 대대적인 할인 행사를 선보인다고 31일 밝혔다.

신선식품, 새해 음식 등 그로서리(식료품)부터 생활가전에 이르는 인기 카테고리 상품을 최대 68% 할인한 가격에 판매한다.

우선 내년 1월 6일까지 열리는 'SSG와 더욱 더 풍요롭게' 행사는 그로서리(식료품) 상품 위주로 구성했다. 샤인머스캣 및 브랜드 한우 등 신선식품 대표 품목부터 밀키트 등 가정간편식(HMR) 상품을 최대 68% 할인한 가격에 판매한다. '1+1'과 구매 수량이 늘어나면 할인율이 커지는 '다다익선' 프로모션도 진행된다.

같은 기간 진행되는 '정성가득 새해준비 SSG에서 한 번에!' 기획전도 눈길을 끈다. 떡국 등 새해 음식부터 나물·무침·제수용품에 이르는 상품 300여 종을 한데 모아 최대 50% 할인한 가격에 선보인다.

1월 4일부터 10일까지 일주일간 열리는 '신세계몰 골든위크'에서는 청소기, 공기청정기·블루투스 스피커 등 생활 가전 상품을 최대 62% 할인한 가격에 판매한다. 같은 기간 '새해 결심 가전' 기획전에서는 인바디 체중계·탈모관리용품·자세교정기 등 이미용 가전 상품을 최대 20% 할인한 가격에 만나볼 수 있다.

한편 내년 1월 3일 자정까지 열리는 'HELLO 2021, 새해 복 많이 받아가소 프로모션에서는 행사 기간 최대 10% 할인이 가능한 랜덤 쿠폰을 발급한다. 또 매일 0시부터 모바일 앱으로 접속 시 다운로드 가능한 10% 당일 할인 쿠폰을 선착순 1만명에 제공한다.

곽정우 SSG닷컴 운영본부장은 ""이번 행사에는 생필품을 포함해 생활가전 및 스타벅스MD 등 고객이 선호하는 인기 카테고리 위주로 준비했다""며 ""2021년에도 고객이 열광할 수 있는 다양한 콘텐츠를 지속적으로 기획 할 것""이라고 말했다."
2020-12-31 기수정,올해 MZ세대는 온라인으로 취향 공유했다…등산·다이빙은 '힙'한 문화로 부상,"[사진=프립 제공]

코로나 팬데믹을 겪은 올해, MZ세대는 온라인으로 취향을 공유하며 시간을 보냈다. 등산과 다이빙은 이들 사이에서 '힙(트렌디)'한 문화로 부상하기도 했다. 

여가 액티비티 플랫폼 '프립(대표 임수열)'이 2020년 여가생활을 결산하는 '2020, 우리가 경험한 세상' 인포그래픽 데이터를 공개한 결과 이같이 나타났다. 

올해 프립은 코로나19 여파로 위축된 분위기 속에서도 누적 회원 100만명을 달성하며 성장을 이뤘다. 누적 액티비티는 2만8000개를 돌파했으며, 호스트 역시 작년보다 61% 증가했다. 전체 회원의 69%가 2535세대로 나타나 MZ세대가 여가생활을 위해 즐겨 찾는 공간으로 확인됐다.

코로나19는 MZ세대의 여가생활 트렌드를 크게 바꾸어 놓았다. 특히 온라인 모임 판매량은 작년보다 15배 급증했다.

대면 모임이 힘든 상황에서 MZ세대들은 줌(Zoom), 오픈채팅방 등으로 만나 함께 스터디를 하고 취향을 공유하며 랜선을 통한 만남을 이어갔다.

오프라인 취미활동은 계속 이어졌다. MZ세대들은 퇴근 후 공예 클래스(40%), 쿠킹 클래스(26%), 댄스 클래스(5%) 등 소규모로 안전하게 진행되는 취미활동에서 또 다른 자신을 발견하는 부캐를 만들었다.

MZ세대 간 소위 '인싸활동'으로 자리 잡은 등산은 올해 거리 두기 활동에 힘입어 액티비티 카테고리에서 가장 높은 점유율(39%)을 차지하며 큰 인기를 보였다.

다이빙(12%)은 작년대비 높은 신장율을 보이며 올해 새로운 힙스터 문화로 떠올랐다. 해외여행이 막히자 사람들은 제주로 향했다.

작년 국내 여행 중 약 10%에 불과했던 제주도 액티비티는 올해 48%로 5배 가까이 증가했다.

2020년에 새롭게 등장한 여가생활 형태도 눈에 띈다. 밀키트, DIY키트 등 홈키트 상품이 카테고리별 판매량 TOP5에 최초로 진입했으며, '혼펜(혼자서 즐기는 펜션 여행)' 상품은 전체 판매량 상위 10개 항목에 들었다.

코로나19 장기화로 인한 집콕 생활과 거리 두기를 기반한 새로운 형태의 여행이 트렌드로 자리 잡은 것으로 분석된다.

한편 프립은 올해의 데이터를 바탕으로 2021년 여가생활 트렌드도 조망했다. △온라인 모임 △홈하비프립 △거리 두기 여행 △제주의 새로운 발견 등의 키워드가 바로 그것.

먼저 취미생활과 동호회 활동의 주 무대는 더욱 온라인으로 옮겨지는 추세다. 공방에서 진행되던 클래스는 재료를 배송받아 온라인 VOD로 참여할 수 있게 됐다.

취향으로 모이는 동호회 랜선클럽은 내년에 더욱 관심이 높아질 것으로 보인다. 집에서 보내는 시간이 증가하면서 나타난 '홈하비(Home Hobby)' 족을 위한 액티비티도 늘어날 전망이다.

프립은 밀키트로 세계 미식 여행을 떠나고 프립Live로 실시간 홈트니스 코칭을 받는 등 집에서도 밖 못지않은 생생한 액티비티를 계속 선보이고 있다.

아웃도어 활동은 2021년에도 성장세를 이어갈 것으로 예상된다.

특히 거리 두기 여행이 '뉴노멀(New Normal)'로 자리잡음에 따라 혼펜과 같이 소규모의 등산, 캠핑에 대한 관심이 늘어날 것으로 보고 있다.

마지막으로 코로나 시대의 새로운 제주도 여행 방법이 주목받을 것으로 보인다. 프립은 번잡한 관광지가 아닌 제주도 각 지역 특색에 맞는 액티비티를 발굴할 예정이다.

직접 제주 현지 특산물로 집에서도 제주의 맛과 향을 느낄 수 있는 상품을 소개할 계획이다.

프립 임수열 대표는 ""모두가 힘들었을 2020년 한 해에도 삶의 만족도를 높이기 위한 다양한 형태의 여가생활을 확인할 수 있었다""며 ""앞으로도 프립은 특별한 경험을 가진 호스트와 함께 새로운 여가문화를 제안하고, 고객에게 더욱 나은 라이프 스타일을 선사할 수 있도록 끊임없이 노력하겠다""고 전했다. 




기수정 문화팀 팀장 violet1701@ajunews.com"
2020-12-31 이승진,"SSG닷컴, ‘신축년’ 새해 맞이 할인 행사 실시","[아시아경제 이승진 기자] SSG닷컴이 ‘신년’을 테마로 한 대대적인 할인 행사를 선보인다.

SSG닷컴은 신선식품, 새해 음식 등 그로서리(식료품)부터 생활가전에 이르는 인기 카테고리 상품을 최대 68% 할인한 가격에 판매하는 신년맞이 행사를 실시한다고 31일 밝혔다.

먼저 오는 1월 3일 자정까지 열리는 ‘HELLO 2021, 새해 복 많이 받아가소’ 프로모션에서는 행사 기간 최대 10% 할인이 가능한 랜덤 쿠폰을 발급한다. ‘신축년 할인받으소’ 페이지에서 ‘랜덤 쿠폰 다운 받기’ 버튼을 누르면 자동으로 응모되며 5%, 7%, 10% 쿠폰 3개 중 1개가 무작위로 발급된다.

추가로, 매일 0시부터 모바일 앱으로 접속 시 다운로드 가능한 10% 당일 할인 쿠폰을 선착순 1만명에게 제공한다. 일부 브랜드나 특가 상품을 제외한 신세계몰, 백화점 상품에 적용 가능하며 5만원 이상 구매 시 최대 1만원까지 할인된다.

31일부터 1월 6일까지 일주일간 열리는 ‘SSG와 더욱 더 풍요롭게’ 행사는 그로서리 상품 위주로 구성했다. 샤인머스캣 및 브랜드 한우 등 신선식품 대표 품목부터 밀키트 등 가정간편식(HMR) 상품을 최대 68% 할인한 가격에 판매한다. ‘1+1’ 및 구매 수량이 늘어나면 할인율이 커지는 ‘다다익선’ 구성 등 알짜 혜택을 준비해 합리적 구매가 가능하도록 했다.

같은 기간 진행되는 ‘정성가득 새해준비 SSG에서 한 번에!’ 기획전은 떡국 등 새해 음식부터 나물, 무침, 제수용품에 이르는 상품 300여 종을 한데 모아 최대 50% 할인한 가격에 판매한다.

1월 4일부터 10일까지 일주일간 열리는 ‘신세계몰 골든위크’에서는 청소기, 공기청정기, 블루투스 스피커 등 생활 가전 상품을 최대 62% 할인한 가격에 선보인다. ‘다이슨’, ‘발뮤다’, ‘제네바’ 등 하이엔드 브랜드 상품을 10~15% 할인한 가격에 판매하며, 안마의자 브랜드 ‘바디프랜드’의 베스트 상품을 17% 할인한 가격에 구매할 수 있다.

같은 기간 열리는 ‘새해 결심 가전’ 기획전에서는 인바디 체중계, 탈모관리용품, 자세교정기 등 이미용 가전 상품을 최대 20% 할인한 가격에 만나볼 수 있다.

행사 기간 오전 9시마다 선착순 1만 명에게 할인 쿠폰 3종을 발급하고, 정오마다 선착순 5000명에게 최대 10% 할인 가능한 타임 쿠폰을 발급한다.

이 밖에, SSG닷컴은 오는 1월 1일부터 ‘스타벅스 뉴이어 시즌 MD’ 상품 5종을 스타벅스 온라인샵을 통해 선보인다. ‘스탠리 보던 텀블러(236㎖)’, ‘스탠리 딩고 텀블러(502㎖)’ 등을 오프라인 매장과 동일하게 오전 7시부터 판매하며 구매 시 무료 음료 쿠폰을 제공한다.

곽정우 SSG닷컴 운영본부장은 “이번 행사에는 생필품을 포함해 생활가전 및 스타벅스MD 등 고객이 선호하는 인기 카테고리 위주로 준비했다""며 ""2021년에도 SSG닷컴은 고객이 열광할 수 있는 다양한 콘텐츠를 지속적으로 기획 할 것""이라고 밝혔다.

이승진 기자 promotion2@asiae.co.kr"
2020-12-31 기하영,"신한카드, 508번째 '신한카드 아름인 도서관' 개관","광교마을지역아동센터에 아름인 도서관 개관 임직원 모금 통한 7번째 도서관 난치병 환아 치료·코로나19 피해 지원 활동도
[아시아경제 기하영 기자]신한카드는 경기도 용인시 수지구 '광교마을지역아동센터'에 508번째이자 임직원 모금으로 마련한 7번째 '신한카드 아름인 도서관'을 개관했다고 31일 밝혔다.

신한카드 임직원들은 그동안 환경·사회·지배구조(ESG) 실천을 위해 매월 급여 중 일부를 사랑의 계좌와 우수리란 이름으로 모금했다. 이를 통해 2001년부터 지금까지 197명의 난치병 환아 치료비로 17억여원을 지원했고, 지역사회 7곳에 아름인 도서관을 개관했다.

특히 올해는 임직원 모금액으로 신종 코로나바이러스감염증(코로나19) 극복을 위해 취약계층을 대상으로 밀키트와 마스크, 손소독제 등 위생용품을 지원하고, 코로나19 환자들을 위해 고생하는 의료진들을 위한 응원 키트(위생용품, 비타민, 건강용품 등으로 구성)를 지원했다.

신한카드는 취약계층 아동·청소년을 대한민국 미래의 주인공으로 육성하려는 취지로 2010년부터 아름인 도서관 사업을 시작해 그 동안 총 508개의 도서관을 개관하고, 교육 전문가들이 추천하는 권장도서 62만권을 지원하는 등 총 14만명 이상의 아동·청소년과 시민에게 양질의 교육기회를 제공해 왔다.

신한카드 관계자는 ""이번 개관은 신한카드 임직원의 기부금으로 지역사회를 위한 안전한 독서환경을 구축하는 등 기업 임직원의 사회적 책임을 실천하는 좋은 사례""라며 ""향후에도 아름인 도서관을 신한금융그룹 ESG 전략과 연계해 디지털 시대에 걸맞은 새로운 소통 공간과 교육 플랫폼으로 육성하고자 노력해나갈 것이다""라고 말했다.

기하영 기자 hykii@asiae.co.kr"
2020-12-31 박종일,박성수 송파구청장 구민들과 해맞이 대신 온라인 새해인사 나눈다,"구민들 직접 참여한 영상으로 새해 희망 메시지 전달
[아시아경제 박종일 기자] 송파구(구청장 박성수)는 2021년 해맞이 행사를 대신해 구민과 함께 신년 덕담을 담은 ‘하이파이브 챌린지 온라인 새해인사’ 영상을 제작해 새해 첫날 온라인으로 공개한다.

구는 매년 올림픽공원 내 몽촌토성 망월봉에서 ‘송파 새해맞이 한마당’을 개최했다.

그러나 코로나19 감염위험을 최소화하고 구민 안전을 지키기 위하여 현장 행사를 취소하고 온라인 방식을 통한 새해인사를 실시한다.

이에 따라 올림픽공원 해맞이·해넘이 장소는 통제 및 폐쇄 된다. ※ 2020.12.24.(0시)~2021.1.3.(24시)

이번에 제작한 영상을 통해 각계각층의 남녀노소 50여명의 송파구민들이 “2021 신축년 올해는 ○○(하)소!”를 외치며 새해소망을 전달한다.

영상의 주인공들이 멘트와 함께 화면에 손바닥을 터치하면 화면이 분할되면서 릴레이 새해 덕담을 나눈다. ▲행복하소! ▲건강하소! ▲대박나소! ▲마스크 벗고 싶소! 등 다양한 멘트가 이어지며 구청장의 새해인사로 영상이 마무리된다.

제작된 영상은 2021년1월1일에 '유튜브 채널 송파TV'에서 공개되고 구청 홈페이지 및 SNS에도 시청할 수 있다.

박성수 송파구청장은 “구민 안전을 최우선으로 고려해 해맞이 행사 대신 영상으로 새해 덕담을 나누게 됐다”면서 “건강한 일상을 되찾길 바라는 구민들의 마음을 함께 공감하며 2021년 희망찬 새해 기운 얻으시길 바란다“고 전했다.

한편 1월 1일 박성수 구청장은 우리 일상을 지킨 주요 현장의 주인공들을 찾아 새해 인사를 나눈다.

코로나 방역 및 거리 청소 등 각자의 자리에서 묵묵히 역할을 다한 환경미화원, 소방대원, 보건소 직원들에게 ‘송파구새마을부녀회’와 ‘백제왕족후손 부여서씨 문중’에서 함께 준비한 떡국 밀키트를 전달하며 위로와 격려를 전할 예정이다.

박종일 기자 dream@asiae.co.kr"
2020-12-31 계훈희,코로나19에 '온라인 장보기' 대세...거래액 40조 넘을 듯,"[앵커]
올해 유통업계 최대 화두는 단연 '비대면 소비'였습니다.

집에서 보내는 시간이 많아지면서 비대면 쇼핑을 이용하는 소비자가 급증해 온라인 장보기가 일상으로 자리 잡았습니다.

코로나가 바꾼 소비 패턴, 계훈희 기자가 보도합니다.

[기자]
연초 불어닥친 코로나19는 유통업계에 '비대면 소비'라는 새로운 트렌드를 탄생시켰습니다.

소비의 무게 추는 자연스럽게 오프라인에서 온라인으로 옮겨갔고,

직접 눈으로 확인하고 물건을 구매했던 소비자들도 이제 소비의 대부분을 온라인으로 해결하고 있습니다.

한 온라인몰이 올해 고객들의 소비 패턴을 분석해봤더니 실제 '온라인 장보기'는 '대세'로 자리 잡아가고 있었습니다.

배송 매출은 지난해보다 50% 이상 증가했고, 과일과 채소, 정육, 수산 등 신선식품도 65%나 상승했습니다.

미리 손질된 재료로 간편하게 요리할 수 있는 이른바 '밀키트' 시장은 매출이 무려 200%가량 급성장했습니다.

[안창현 / SSG닷컴 홍보브랜드팀 과장 : 올해 사회적 거리두기가 생활화되면서 고객들이 온라인 배송으로 상품을 많이 구매한 것으로 나타났고, 실제로 지난해보다 10% 정도 주문 단가가 올랐습니다.]

이 같은 추세에 힘입어 올해 온라인 식품 거래액은 40조 원을 넘어설 것으로 전망됐습니다.

비대면 소비 트렌드 확산은 선물을 전하는 방식마저 바꿔놨습니다.

전화번호만으로 선물을 주고 받는 '모바일 선물하기' 시장에 중장년층까지 유입되면서 이용자 수도 크게 늘었습니다.

업계는 비대면 소비가 내년에도 확장세를 이어갈 것으로 보고 온라인 사업 강화에 나서는 한편, 온라인 매출 증대에 전력을 쏟을 것으로 보입니다.

YTN 계훈희[khh0215@ytn.co.kr]입니다."
