Date,Title,Content
2021-01-15 김정환,"곰지된장, 구수하고 깊은 토장의 맛 살린 '간편 밀키트 된장찌개' 출시","우리나라 최초의 배달 해장국으로 잘 알려진 '효종갱'(曉鐘羹)은 토장을 풀어 만든 해장국이다. 배추 속대, 콩나물, 송이, 표고, 쇠갈비, 해삼, 전복에 토장을 풀어 밤새 푹 고아 만들었으며, 이를 남한산성에서 사대문 안의 대갓집으로 배달했다고 알려진다.

이처럼 곰지된장은 토장의 고장으로 잘 알려진 남한산성에서 3대째 이어져온 비법으로 전국 소비자들이 토장의 맛을 느낄 수 있도록 '간편 밀키트 된장찌개'를 출시했으며, 구수하고 깊은 토장의 맛을 살렸다.

곰지된장 간편 밀키트는 3인분으로 출시되며 특화된 된장소스와 먹기 좋은 크기로 호박, 양파, 버섯, 두부, 감자, 파 등을 진공 포장하여 함께 동봉돼 있다. 물 360ml에 밀키트 재료를 넣고 끓여내기만 하면 되며, 함께 동봉돼 있는 레시피를 통해 맛있게 된장찌개를 끓여낼 수 있다. 특히 곰지된장 간편 밀키트는 직접 장을 보는 것보다 저렴하면서 간편하게 조리할 수 있는 점이 장점이라는 후문이다.

석우준 곰지된장 대표는 “곰지된장은 정성을 담아 만들고 있다 밀키트로 출시된 만큼 3대째 내려오는 남한산성 토장의 맛을 고스란히 담은 깊은 된장맛을 느낄 수 있을 것”이라고 설명했다.

한편 곰지된장 밀키트는 네이버 검색을 통해 확인할 수 있다.

김정환 기자 hwani89@segye.com"
2021-01-15 한경닷컴,"곰지된장, 남한산성의 비법 토장의 풍미를 그대로 살린 '간편 밀키트 된장찌개' 출시","곰지된장이 남한산성에서 3대째 내려오는 비법 토장의 맛을 살린 ‘간편 밀키트 된장찌개’를 출시했다.

토장은 과거 궁궐이나 상대적으로 살림에 여유가 있던 부유층에서 더 맛있는 찌개나 무침 등을 만들기 위해 이용했던 장이다. 소금물에 메주를 띄워 간장을 가르고 남은 메주로 된장을 만들던 기존 방식과 달리, 토장은 간장을 가르지 않고 통째로 메주를 발효숙성해 훨씬 깊은 맛을 낸다.

곰지된장 석우준 대표는 “과거 토장은 전국에서도 남한산성이 으뜸으로 꼽혔다. 이 토장의 비법을 3대째 이어가고 있는 곰지된장은 간편 밀키트 된장찌개를 출시, 소비자들이 간편하게 집에서 찌개를 끓여드실 수 있도록 했다”라고 밝혔다.

이어 “한국 음 식중 가장 기본적인 음식이지만 된장찌개 전문점이 눈에 띄지 않는 이유는 맛을 살리기 어렵기 때문이다. 좋은 재료로 정성을 담아 만들고 있는 만큼, 상상하던 그 된장맛을 느낄 수 있으며 소비자 여러분의 건강을 책임질 수 있을 것”이라면서 “앞으로도 거짓 없이 올바르게 만들어 보이겠다는 다짐과 함께 기존의 사 먹던 맛과는 다르다”라고 덧붙였다.

곰지된장 밀키트는 3분으로 출시되며 특화된 된장소스와 함께 호박, 버섯, 두부, 감자, 양파, 파 등의 재료를 먹기 좋은 크기로 큼직하고 깨끗하게 손질하여 진공 포장해서 판매한다. 이에 가정에서는 물 360ml만 준비해 된장과 재료를 넣고 끓이기만 하면 된다. 조리 후 개인의 기호에 맞게 물을 조금씩 첨가해 알맞은 맛을 완성할 수 있다. 그리고, 실제 장을 보는 것보다 저렴하고 간편하게 먹을 수 있어 편리하다는 후문이다.

한편 곰지된장 밀키트는 네이버 검색을 통해 확인할 수 있다.



한경닷컴 뉴스룸 open@hankyung.com"
2021-01-15 김동호 기자,"야쿠르트, ‘곱도리탕’, ‘백순대볶음’ 출시 밀키트 라인업 강화","- 한국야쿠르트, ‘곱도리탕’, ‘신림동 백순대볶음’ 2종 출시하며 HMR 라인업 강화
한국야쿠르트가 18일, 밀키트 2종(곱도리탕, 신림동 백순대볶음)을 출시하고 제품 라인업을 강화한다. ‘곱도리탕’은 고소한 소곱창과 쫄깃한 닭고기를 매콤, 달콤한 양념과 함께 즐길 수 있는 인기 메뉴다. 곱창전골과 닭볶음탕을 함께 즐길 수 있고 밥 반찬으로도 좋아 최근 젊은 층에 인기다. 제품에는 순살 닭고기를 비롯해 소곱창, 깐양 등 주재료를 비롯해 대파, 양파, 떡 등 부재료가 함께 들어있다. ‘신림동 백순대볶음’은 순대요리 매니아들이 즐겨 찾는 신림동 순대타운의 백순대볶음 요리를 그대로 재현했다. 들깨가루와 후추 등을 넣은 시즈닝에 순대와 곱창을 볶은 후 매콤한 특제 소스를 곁들여 먹는다. 함께 들어있는 탱글한 식감의 쫄면이 씹는 맛을 더한다. 두제품 모두 내장류를 메인 재료로 사용한 만큼 원물 품질에 가장 많이 신경 썼다. 소곱창의 경우 오랜 연구를 통한 세척, 살균방식으로 식감은 유지한채 특유의 누린 냄새를 제거했다. 순대는 요리 본연의 맛을 해치지 않도록 열을 가해도 식감과 모양이 변형되지 않는 재료를 선별해 사용했다. 황규환 한국야쿠르트 멀티CM팀장은 “‘곱도리탕’과 ‘신림동 백순대볶음’은 ‘와디즈’를 통해 선공개해 고객들에게 호평을 받은 제품이다”며 “국내 밀키트 대중화를 위해 앞으로도 색다른 제품을 지속적으로 출시해 나갈 것이다”고 말했다. 제품에 대한 보다 자세한 정보는 온라인몰 프레딧을 통해 확인 할 수 있다. 신규회원 또는 멤버십 서비스 ‘프레딧클럽’ 가입 시 할인된 가격에 구매 가능하다. /김동호 기자 dongho@sedaily.com"
2021-01-15 함영훈 기자,동대문 메리어트 셰프의 ‘설 차례상 투고’ 미식 목록,"[헤럴드경제=함영훈 기자] 아무리 힘들어도 명절은 명절이다. 다만 지난 한 해 힘들었을 며느리-아들 건강을 위해, 차례상 준비하는 노동과 에너지를 다른 곳에 선용토록 하기 위해, 배려하는 건 어떨까.

차례상 한 상을 차리려고, 어차피 남아서 집으로 도로 가져가지도 못할 식재료를 구입하는 비용이나, 고급 미식 포장 차례상을 구입하는 것이나, 사실 비용상 별 차이가 없다.

차례상에 ▷새우전 ▷동태전 ▷두부전 ▷녹두전 ▷깻잎전 ▷섭산적 ▷영광 참굴비 3미 ▷한우 갈비찜 ▷한우 버섯 불고기 ▷한우 잡채 ▷문어숙회 ▷삼색 나물 3종류 ▷호텔 셰프가 직접 준비한 수제 약과 ▷수제 수정과 등을 올려주면 만족스럽지 아니한가.

‘JW 프리미엄 명절 투 고’라는 타이틀로, 메리어트 동대문호텔 셰프가 꾸린 테이크아웃 메뉴 목록이다.

비대면 시대를 잘 적응하는 호텔가의 테이크아웃 밀키트가 날로 진화하는 가운데, 명절 상 차림도 대한민국 에너지 비축 차원에서 셰프가 대신하는 것이다.

JW 메리어트 동대문 스퀘어 서울은 다가오는 설 명절 음식 준비 및 차례 상차림의 번거로움을 덜기 위해 테이크아웃 서비스, ‘JW 명절 투 고’를 오는 2월 1일부터 14일까지 선보인다.

‘JW 명절 투 고’는 명절 문화의 간소화와 간편 가정식에 대한 선호도가 높아짐에 따라 타볼로 24의 셰프가 직접 맛과 영양 모두 고려해 풍성한 명절 음식을 간편하고 손쉽게 준비할 수 있도록 구성된 서비스로 격식과 예의를 갖춘 상차림 또는 차별화된 품격의 가치를 담아낸 프리미엄 상차림 중 선택이 가능하다. 메뉴 하나하나 친환경 용기에 개별 포장돼 있다.

셰프가 직접 정성과 진심을 담아 선보이는 ‘JW 명절 투 고’ 메뉴로는 ▷새우 ▷동태 ▷두부 ▷녹두 등 사색 모둠전 ▷다진 쇠고기와 두부를 섞어 담백한 맛이 일품인 섭산적 ▷건조·숙성과정은 물론 셰프의 레시피로 조리된 보리굴비 3미 ▷갈비찜 ▷버섯 불고기 ▷잡채 ▷문어숙회 ▷삼색 나물 등으로 구성됐다.

얼리버드 이벤트로 2021년 1월 27일 이내 사전 예약 시 10% 할인 혜택이 제공된다.

‘JW 명절 투 고’는 최소 3일 전 전화, 네이버예약 또는 타볼로 24 방문을 통해 예약 가능하며, 직접 방문, 차량을 이용한 퀵 서비스 및 드라이브 스루를 통해 수령 가능하다. 퀵 서비스는 거리에 따라 비용이 부과되며, 사전 문의 시 명절 연휴 이후에도 구매 가능하다.

타볼로 24는 바쁜 현대인의 일상 속 간편하게 한 끼를 완성함과 동시에 맛과 영양까지 고루 갖춘 가정간편식 수요 증가 및 소비 패턴에 부합하여 홈 파티를 즐길 수 있는 ‘JW 파티 투 고’, 생일을 맞이한 자녀를 위한 ‘JW 키즈 투 고’, 다양한 구이의 별미를 안심하고 맘껏 즐기 수 있는 ‘JW 안식 투 고’ 등 장소에 구애받지 않고 언제 어디서나 간편하고 손쉽게 특별한 자리를 마련할 수 있는 맞춤형 투 고 프로모션을 선보이고 있다.

abc@heraldcorp.com"
2021-01-15 정성원 기자,"‘특산물 완판맨’ 최문순 지사, 이번엔 산천어 홍보","감자와 아스파라거스, 토마토 등 지역 농산물 완판(完販) 행진을 이끈 최문순 강원지사가 이번엔 ‘산천어 홍보맨'으로 변신했다. 코로나로 올해 화천 산천어 축제가 취소되면서 판로가 막힌 산천어 77t 소비를 돕기 위해서다.

최 지사는 14일 오후 강원도 화천군 일대에 마련된 산천어 축제장에서 최문순 화천군수, 유튜버 ‘밥굽남’ 등과 라이브 홈 쇼 ‘맛있다! 화천 산천어 식도락 특집’을 진행했다. 110분간 인터넷 동영상 생방송을 통해 산천어 가공 제품을 알리고 관련 제품도 파는 시간이다.

이날 방송에서 최 지사는 최 군수 등과 함께 밀키트(meal kit⋅손질된 재료가 들어 있는 간편식) 방식의 매운탕과 조림 등을 맛보며, 산천어 맛의 우수성을 알렸다. 공직선거법에 저촉될 수 있어 산천어 홍보에 주력하고, 직접 판매에 나서지는 않았다.

최 지사의 홍보맨 변신은 이번이 처음이 아니다. 지난해 코로나 여파 등으로 지역 농산물 판매가 어려워지자 “판로를 뚫는 데 앞장서겠다”며 팔을 걷어붙였다. 못난이 감자(2060t), 아스파라거스(20t), 토마토(40t) 등을 모두 팔아치우며 12억4000만원의 농가 소득을 올렸다. 최 지사는 “산천어 77t이 생물과 반건조 제품을 비롯해 밀키트, 통조림, 어간장 등 다양한 가공 식품으로 생산돼 시중에서 판매될 예정”이라며 “지역 경제 회복에 도움이 되길 바란다”고 했다."
2021-01-15 장기영,화천 산천어 완판 위해 뭉친 '투 문순',"라이브커머스 지원 나선 최 지사
최 군수와 3개 채널 생방송 출연
구이·조림·탕 밀키트 소개 화제

'완판남' 최문순 지사가 이름이 같은 최문순 화천군수를 돕기 위해 한달음에 달려왔다.

강원도와 화천군, 롯데백화점은 14일 유튜브 채널 '강원도', '강원장터 TV'를 비롯해 롯데백화점 라이브 쇼핑인 '롯데 100 LIVE' 등 3개 채널을 통해 강원 라이브 홈쇼 '맛있다! 화천 산천어 식도락 특집'을 110분간 생방송했다.

본격 라이브 커머스에 앞서 한글은 물론 한자, 본향까지 '강릉 최씨'로 똑같은 최문순 지사와 최문순 군수가 '투 문순과 함께하는 산천어 톡톡쇼'에 출연, 산천어 요리와 축제를 소재로 이야기꽃을 피웠다. 구독자 131만명을 보유한 유튜브 크리에이터인 '밥굽남'도 출연, 조리방법을 안내하고 맛 평가를 하면서 시청자들의 호응을 얻었다. 또 감자 판매로 유명세를 탄 '포케팅걸' 황푸름 주무관과 강원도형 배달앱 '일단시켜' 홍보영상으로 관심을 모은 권채영 주무관이 깜짝 게스트로 출연했다.

이날 라이브 커머스에서는 산천어 선어를 이용한 구이와 산천어 밀키트(매운탕, 조림)를 선보였다. 산천어 구매 인증 이벤트와 사은품 증정, 무료택배 서비스 등도 진행됐다. 이 자리에서 선보인 산천어 식재료는 15~19일 닷새간 서울 롯데백화점 노원점 식품코너에서 특별 판매된다. 화천군은 빠르면 오는 20일부터 산천어 살코기 캔과 통조림 완제품 생산을 시작한다.

최문순 군수는 “코로나19로 인한 위기를 산천어축제 성장을 위한 발판으로 삼을 것”이라고 강조했다.

최 지사는 “이번 산천어 판매 라이브 커머스가 지역경제 회복과 산천어 판매에 도움이 됐을 것”이라며 “롯데와 같은 기업과 지역사회가 상생 협력한 것도 큰 의미가 있다”고 밝혔다.

화천=장기영기자"
2021-01-15 이수영,'최문순 산천어 군수' 돕기 '완판남 최문순 지사' 달려왔다,"도·화천군, 유튜브 생방송 진행먹방 크리에이터 '밥굽남'도 동참롯데백화점서 밀키트 특별 판매 [강원도민일보 이수영 기자]‘최문순 산천어 군수’를 돕기 위해 ‘완판남 최문순 지사’가 화천으로 달려왔다.

도와 화천군,롯데백화점은 14일 오후 6시부터 유튜브 채널 ‘강원도’,강원장터 TV’를 비롯해 롯데백화점 라이브 쇼핑인 ‘롯데 100LIVE’등 3개 채널을 통해 강원 라이브 홈쇼 ‘맛있다! 화천 산천어 식도락 특집’을 110분 간 생방송했다.

본격적인 라이브 커머스에 앞서 진행된 ‘산천어 토크쇼’에는 한글은 물론 한자,본향까지 ‘강릉 최씨’로 똑같은 최문순 지사와 최문순 군수가 나란히 출연해 이목을 집중시켰다.

여기에 구독자 131만명을 보유한 야외 먹방 유튜브 크리에이터인 ‘밥굽남’도 출연해 시청자들의 눈을 사로잡으며 식욕을 자극했다.

이날 라이브 커머스에서 선보인 제품은 산천어 선어를 이용한 구이와 산천어 밀키트(매운탕,조림)로,산천어 구매 인증 이벤트와 사은품 증정,무료택배 서비스 등 다양한 프로모션이 진행됐다.이날 선보인 산천어 식재료들은 15일부터 서울 롯데백화점 노원점 식품코너에서 19일까지 닷새 동안 특별 판매된다.

산천어 밀키트(매운탕,조림)는 1팩에 1만1000원,2팩에 2만원에 구매할 수 있고 구이용 선어는 5마리 1팩에 1만5000원이면 무료배송 서비스로 맛볼 수 있다.

화천군은 또 이르면 오는 20일부터 산천어 살코기 캔과 통조림 완제품 생산을 시작한다.내달 11일 시작되는 4일 간의 설연휴를 겨냥해 선물세트까지 출시할 계획이다.

최문순 화천군수는 “최문순 지사님의 지원에 산천어 식품 판매가 큰 힘을 얻게 됐다”며 “코로나19로 인한 위기를 산천어축제의 더 큰 성장을 위한 발판으로 삼을 것”이라고 강조했다.

이수영 sooyoung@kado.net"
2021-01-14 최승현 기자 cshdmz@kyunghyang.com,"동명이인 ‘최문순’의 의기투합···""산천어 제품 완판 도전""","“잘 팔려야 할텐데 걱정 입니다…. 완판남이 오셔서 든든합니다.”

연초 ‘동명이인’ 최문순 강원도지사와 화천군수가 모처럼 의기투합했다.

인터넷으로 판매 과정을 실시간으로 중개하는 유통 채널인 라이브커머스에 함께 출연해 ‘산천어 가공 제품’을 판매하기 위해서다.

3선의 더불어민주당 소속 최문순 강원도지사(65)와 재선의 국민의힘 소속 최문순 화천군수(67)는 한자(崔文洵) 이름까지 똑같다.

강릉 최씨 문중으로 순(洵)자 돌림의 같은 항렬이다.이름이 같아 지방선거 과정 뿐 아니라 일상생활에서도 웃음이 나올 만한 일들을 많이 겪었다는 이들은 14일 오후 6시부터 유튜브 채널 ‘강원도’와 ‘강원장터 TV’ 등을 통해 진행된 ‘강원 라이브 홈쇼 맛있다! 화천 산천어 식도락 특집 생방송’의 분위기를 고조시키는 역할을 맡았다.

라이브커머스에 앞서 ‘투 문순과 밥굽남이 함께하는 맛있는 산천어 톡톡쇼’에 동반 출연한 최 지사와 화천군수는 산천어 요리와 축제를 소재로 이야기 꽃을 피웠다.

화천군은 내심 최 지사의 특산품 판매능력에 많은 기대를 걸고 있다.

최 지사가 지난해 온라인을 통한 특판행사에 등장해 감자 20만6000상자와 아스파라거스 20t, 토마토 40t 등을 판매하는데 큰 기여를 해 ‘완판남’이란 별칭까지 얻었기 때문이다.

최문순 화천군수는 “지사님이 도와주셔서 산천어 식품 판매에 큰 힘을 얻게 됐다”며 “코로나19로 인한 위기를 극복하고 산천어축제와 관련산업을 더욱 발전시켜 나가겠다”고 말했다.산천어축제가 열리던 장소인 북한강 상류 화천천변에서 진행된 라이브커머스에는 구독자 131만명을 보유한 야외 먹방 유튜브 크리에이터인 ‘밥굽남’도 출연해 조리방법을 안내하고, 맛을 평가해 시청자들의 눈길을 사로잡았다.

라이브커머스에서는 롯데백화점과 공동 개발한 밀키트(매운탕·조림)와 산천어 선어를 이용한 구이 등이 비교적 저럼한 가격에 판매됐다.

간편하게 요리할 수 있도록 재료를 손질해 구성한 밀키트(매운탕·조림)는 1팩에 1만1000원, 2팩에 2만원이고, 구이용 선어 5마리 1팩 1만5000원이다.

이날 선보인 산천어 제품은 15일부터 19일까지 닷새 간 서울 롯데백화점 노원점 식품코너에서도 특별 판매된다.

화천군이 국내 최대 겨울축제인 산천어축제에 대비해 당초 전국 20개 양식업체와 계약한 산천어 물량은 190t(57만여 마리)에 달한다.

그러나 코로나19 확산으로 170만명 이상이 운집하는 산천어축제를 개최하는 것이 어렵게 되자 3개월전 양식업체와 협의를 거쳐 생산 비용을 일정 부분을 보전해주는 조건으로 113t을 폐기처분 하고, 나머지 77t(11억9300만원 상당)만 구매하기로 합의했다. 이후 산천어의 처리 방안을 고심하던 화천군은 식품제조업체와 국내 유명호텔 쉐프 등 요식업계 전문가의 조언을 받아 통조림, 반건조제품, 매운탕·구이제품, 어묵, 어간장 등 다양한 제품을 만들기로 했다.

화천군은 이르면 오는 20일부터 ‘산천어 살코기 캔’과 ‘산천어 묵은지 통조림’ 20t을 생산하기로 했다.

오는 2월 11일부터 시작되는 설연휴를 겨냥한 선물세트도 출시할 예정이다.

화천군은 산천어 가공제품의 판로를 확보하기 위해 전통적인 방식의 판매 뿐 아니라 온라인 채널까지 총동원하기로 했다.

최문순 강원도지사는 “이번 라이브커머스가 지역경제 회복과 산천어 판매에 큰 도움이 되길 바란다”며 “상생협력 차원에서 도움을 준 기업에도 감사함을 전하고 싶다”고 말했다.

최승현 기자 cshdmz@kyunghyang.com"
2021-01-14 박수혁,"“축제 취소 화천 산천어, 온·오프라인으로 만나세요”","“축제장에서 만나지 못한 산천어, 온·오프라인 쇼핑을 통해 맛보세요.”

강원도와 화천군이 축제 취소로 판로가 막힌 산천어 판매에 나섰다.

강원도와 화천군, 롯데백화점은 14일 오후 유튜브 채널 ‘강원도’와 ‘강원장터티브이(TV)’, ‘롯데100라이브(LIVE)’를 통해 ‘화천 산천어 판매 실시간 방송판매’ 행사를 진행한다.

이날 판매되는 제품은 가정에서 간단히 조리해 먹을 수 있는 밀키트 2종(매운탕·조림)과 구이용 산천어 1팩(5마리)이다. 지난달부터 롯데백화점과 협업해 제작·기획했으며, 담백한 맛과 풍부한 영양소를 갖춘 산천어와 잘 어울리는 요리법이라고 강원도는 설명했다.

화천 산천어축제장에서 110분동안 진행되는 이 방송에는 최근 유튜브에서 야생 먹방으로 130만 구독자수를 올리고 있는 ‘발굽남’이 출연해 산천어를 이용한 레시피를 소개하고 먹방까지 진행할 예정이다.

강원도와 화천군, 롯데백화점은 또 이날부터 31일까지 온라인 쇼핑몰 ‘강원마트’와 롯대백화점 온라인 쇼핑몰 ‘롯데백화점몰’에서도 ‘산천어 특별 판매전’을 진행한다. 가격은 구이용 산천어 1팩(5마리) 1만5천원, 밀키트 1팩(매운탕 혹은 조림) 1만1천원으로 배송비는 무료다.

오프라인 판매행사도 진행된다. 15일부터 19일까지 롯데백화점 노원점 지하 식품코너에서 진행되는 이 행사에선 구이용 산천어 4마리와 밀키트가 각각 1만원에 판매된다.

강원도는 또 오는 18일 도청 구내식당에서 산천어 메뉴 시식 행사를 진행하기로 했으며, 설 명절을 앞둔 2월6일까지 도청 전 직원을 대상으로 축제 취소에 따른 화천 농특산물 팔아주기 행사도 추진하기로 했다.

김태훈 강원도 경제진흥국장은 “이번 행사는 축제 취소에 따른 지역경제의 어려움을 최소화하고 행사용으로만 소비되던 산천어를 제품화해 산천어의 맛을 널리 알리기 위해 준비했다”고 말했다.

박수혁 기자 psh@hani.co.kr"
2021-01-14 이병준(lee.byungjun1@joongang.co.kr),코로나에 짬·짜 22만개 판 조선호텔…RMR시장 진출 본격화,"호텔·레스토랑에서 먹던 요리 집에서 그대로
조선호텔앤리조트는 14일 조선호텔 뷔페와 레스토랑 ‘자주테이블’의 인기 메뉴인 LA 양념 갈비, 이베리코 목살 김치 볶음밥, 타이 스파이시 해산물 볶음밥 세 가지를 SSG닷컴 전용 상품으로 판매한다고 밝혔다. 호텔이나 레스토랑에서 먹던 요리를 그대로 집에서도 즐길 수 있게 한 것이다.
LA 양념 갈비(2만5900원)는 호주산 소 갈빗살과 수제 양념, 재래식 간장을 사용해 만들었다. 이베리코 목살 김치 볶음밥(8900원)은 스페인산 이베리코 목살과 국내산 묵은지를 재료로 했다. 타이 스파이시 해산물 볶음밥(1만900원)은 건새우를 사용해 식감을 살렸다.
오세창 조선호텔앤리조트 RSP팀장은 “신세계 SSG닷컴과 온·오프라인 협업을 통해 조선호텔 셰프의 노하우를 담은 다양한 상품을 지속적으로 선보일 것”이라고 했다.
호텔업계는 신종 코로나바이러스 감염증(코로나19)에 직격탄을 맞은 업종이다. 지난달 경제사회노동위원회 산하 관광산업위원회가 발표한 조사 결과에 따르면 2020년 9월 말 호텔 한 곳당 평균 종사자 수는 52명으로 전년 같은 달보다 25% 줄었다. 같은 달 호텔 한 곳당 평균 매출액은 2억141만원으로 53% 급감했다.

━
호텔업계 위기 타개책으로 밀키트·RMR시장 진출
이에 밀키트나 테이크아웃 등으로 활로를 모색하는 호텔이 늘었다. 롯데호텔 서울은 딸기 에그 타르트·바닐라 밀푀유 등 디저트 9종이 담긴 뷔페(3만3000원)와 홍차 14종 세트 메뉴(4만9500)를 테이크아웃으로 상반기에 잇따라 선보일 예정이다. “지난해 12월 기준으로 드라이브 스루 상품 매출이 전달보다 네 배 이상 신장하며 언택트 상품이 인기를 끌고 있다”는 게 롯데호텔 관계자의 설명이다.
글래드호텔앤리조트는 호텔 인기 메뉴인 양갈비 등을 ‘글래드 셰프스 에디션’ 브랜드로 SSG닷컴·마켓컬리·CJ오쇼핑에서 판매하고 있다. 최근엔 크라우드펀딩 플랫폼 와디즈와 함께 ‘프리미엄 비프 스테이크’ 등 제품의 펀딩 판매에 나서 1차 판매에서 펀딩 목표액의 14배를, 3차 판매에선 목표액의 6배 이상을 달성했다. 워커힐 호텔이 개발한 명월관 갈비탕과 온달 육개장은 마켓컬리에서 인기를 끌며 지난해 하반기 판매량이 같은 해 상반기보다 두 배 가량 증가한 것으로 나타났다.
이병준 기자 lee.byungjun1@joongang.co.kr"
