Date,Title,Content
2021-04-30 김지원 기자 deepdeep@kyunghyang.com,[먹거리‘왜’파일]“밀키트엔 왜 칼로리 안 적혀 있지?”…알쏭달쏭한 영양성분표 기준,"지난 주말 모 대형마트에서 부대찌개 밀키트 세트를 구매했습니다. 여느 때와 마찬가지로 카트에 넣기 전 습관처럼 뒷면을 뒤집어보았습니다. 저녁 메뉴로 부대찌개를 골랐으면서도 칼로리는 따지게 됩니다. 그런데 무언가 허전했습니다.

‘어라, 영양성분표가 없네?’

영양성분표가 없으니 칼로리는 물론 탄수화물과 당류, 단백질, 지방, 나트륨 함량도 알 수 있을 리 없습니다. 그러고 보니 방금 전에 카트에 담았던 된장 패키지도 뒷면에 원산지표시만 있고 영양성분표가 없었습니다. 한편 이날 같이 카트에 집어 넣은 과일잼이나 레토르트 국 봉지 등엔 모두 영양성분이 적혀있습니다. 영양성분이 적히고 안적힌 것들이 서로 비슷한 물품들이다 보니 머릿 속에 더 혼란이 생기기 시작합니다.

대체 칼로리 등 영양성분을 표기하는 기준은 무엇일까요? 이번 기회에 정확히 알아보기로 했습니다.



■영양성분표를 꼭 적어야하는 음식들



‘영양성분표시’란 제품의 일정량에 함유된 영양소의 함량을 표시하는 것이죠. 우리나라에서는 1996년 보건복지부 고시로 가공식품의 영양표시가 처음 만들어졌고, 2006년 영양성분 표시대상 식품 확대 시행에 따라 특수용도식품, 과자류, 잼류, 면류, 레토르트식품, 음료류로 영양표시가 의무화되었습니다. 그리고 영양표시 대상 성분으로당류, 포화지방, 트랜스지방, 콜레스테롤 등이 추가되었는데요.

가공식품의 영양성분 표시 기준은 ‘식품 등의 표시ㆍ광고에 관한 법률 시행규칙 별표 4’에서 정한 내용을 따릅니다. 해당 조항에 따라 영양성분을 필수로 표기해야 하는 상품은 다음과 같습니다. .



▲레토르트 식품(조리 가공한 식품을 특수한 주머니에 넣어 밀봉한 후 고열로 가열 살균한 가공식품을 말하며, 축산물은 제외) ▲과자류 중 과자, 캔디류 및 빙과류 ▲빵류 및 만두류 ▲코코아 가공품류 및 초콜릿류 ▲잼류 ▲식용 유지류(동물성 유지류, 식용유지가공품 중 모조치즈, 식물성 크림, 기타식용유지가공품은 제외) ▲면류 ▲음료류(다류와 커피 중 볶은 커피, 인스턴트 커피는 제외) ▲특수용도식품 ▲어육가공품 중 어육소시지 ▲즉석섭취, 편의식품류 중 즉석섭취식품 및 즉석조리식품 ▲장류(한식 메주, 한식 된장, 청국장 및 한식 메주를 이용한 한식 간장 제외) ▲시리얼류 ▲유가공품 중 우유류, 가공유류, 발효유류, 분유류, 치즈류 ▲식육가공품 중 햄류, 소시지류 ▲건강기능식품 ▲영업자가 스스로 영양표시를 하는 식품 및 축산물



한편 같은 시행규칙에 따라 영양성분 표기를 하지 않아도 되는 제품은 다음과 같습니다.



▲‘식품위생법 시행령’ 제21조제2호에 따른 즉석판매제조ㆍ가공업 영업자가 제조ㆍ가공하는 식품 ▲‘축산물 위생관리법 시행령’ 제21조제8호에 따른 식육즉석판매가공업 영업자가 만들거나 다시 나누어 판매하는 식육가공품 ▲식품, 축산물 및 건강기능식품의 원료로 사용되어 그 자체로는 최종 소비자에게 제공되지 않는 식품, 축산물 및 건강기능식품 ▲포장 또는 용기의 주표시면 면적이 30㎠ 이하인 식품 및 축산물



나열해놓고 보니 더욱 알쏭달쏭하고 복잡하네요. 어떤 식품들이 영양성분표시 대상이 되는지 식품의약품안전처 식품표시광고정책과 담당자에게 직접 물어봤습니다.



우선 해당 상품의 영양성분 측정이 가능·용이한지에 따라 영양성분표시 여부가 갈립니다. 해당 상품의 대략적인 평균치 계산이 되어야 일률적인 영양성분 표시가 가능할테니까 이는 어찌 보면 당연한 것입니다. 과자 한 봉에 들어있는 단백질이 언제는 3g이고 언제는 10g이라면 봉투에 적기 어렵겠죠.

위의 표를 보면 레토르트 식품 중에서도 축산물은 제외된다고 적혀있는데 축산물 등의 경우 어떤 부위인지, 어떤 품질의 상품인지 등에 따라 영양성분 측정 오차가 크게 나타날 수 있습니다. 같은 이유로 볶은 커피 등도 영양성분 표기 대상에서 제외됩니다. 영양성분 표기를 하지 않아도 되는 제품 가운데 즉석판매제조 영업자가 제조·가공하는 식품 역시 마찬가지의 이유입니다. 즉석 조리를 할 경우 정형화된 레시피, 영양 성분을 산출하기 어렵기 때문이죠.

또한 소비자에게 식품과 관련한 정보를 제공한다는 취지에 따라 중간 원료가 아닌 최종 소비재인 경우에만 영양성분 표기 대상이 됩니다. 이 때문에 영양성분 표기를 하지 않아도 되는 제품 목록 가운데 ‘식육즉석판매가공업 영업자가 만들거나 다시 나누어 판매하는 식육 가공품’ ‘식품, 축산물 등의 원료로 사용돼 그 자체로는 최종 소비자에게 제공되지 않는 식품, 축산물 등’이 포함되는 것이죠. 또한 ‘포장 또는 용기의 주표시면 면적이 30㎠ 이하’인 식품의 경우에도 표기 대상에서 제외되는데요. 이는 식품의 면적이 너무 좁을 경우 영양성분표를 붙일 수 없다는 ‘현실적인’ 이유에서라고 합니다. 같은 제품이라도 주표시면적 30㎠ 이하인 상품엔 영양성분표가 붙지 않지만, 대용량 상품엔 붙을 수 있습니다.



그런데 현재의 영양성분 표기 대상 목록이 꼭 완성된 것이라고 할 순 없어요.

최근 수년 사이에도 이어지는 규칙 개정 과정에서 다양한 식품들이 기존엔 영양성분표시 대상이 아니었다가 추가되고 있다고 합니다. 지난 3월14일부터 시리얼류, 코코아 가공품류 등이 새롭게 영양성분표시 대상이 되었습니다. 밤에 ‘맥주 한 잔’이 땡길 때 으레 찾기 마련인 편의점 냉장코너의 즉석섭취식품, 즉석조리식품류 등도 지난 3월부터 모두 영양성분표시 대상이 되었습니다. 이전에도 즉석섭취식품, 즉석조리식품 가운데 햄버거, 김밥, 샌드위치 등은 영양성분표시 대상이었는데 범위가 전체로 확대된 것이죠. 장류도 2016년 이전엔 표기 필수 대상이 아니었는데 매출액 상위 업체들 순으로 영양성분표기를 진행하고 있다고 합니다. 식약처는 오는 2022년부터 떡류, 당류가공품, 두부류, 묵류, 소스류, 김치류 등 기존에 영양성분 표기 필수 대상이 아니었던 제품군들을 대상으로도 단계적으로 영양성분표시를 의무화할 계획입니다.

식약처 관계자는 “현재 해외에선 거의 모든 가공식품이 영양성분표기 필수 대상인데 국내에선 여전히 표기 대상에 포함되지 않는 제품군이 많다”며 “향후에도 소비자들의 알 권리를 위해 지속적으로 표기 대상 가공식품군을 넓혀가려는 노력을 하고 있다”고 말했습니다.



■‘집콕’으로 식품 소비 늘면서 범위 넓어지고 있어



코로나19로 인해 집콕이 1년 이상 이어지면서 영양성분에 신경 쓰는 소비자들이 늘었습니다. 영양성분 표시 대상 확대를 위한 노력 또한 가공식품을 넘어 밀키트, 배달조리음식 등으로 넓어지고 있습니다.

지난해 8월부터 12월 100개 미만의 가맹점을 운영 중인 외식 브랜드 5곳과 밀키트를 생산하는 2곳 업체는 식약처와 협업해 자사가 판매하는 상품군에 대해 공식홈페이지, 배달앱 등에 주요 메뉴 영양성분을 표기하는 시범 사업을 진행했습니다. 시범사업에 참여한 한 업체 관계자는 “유통 채널이 본사 공식 온라인 사이트 채널만 있는 것이 아니라서 정확하게 (영양성분 표기 이전과 이후의) 판매 선호도 변화 측정을 하긴 어렵지만 건강에 대한 소비자들의 관심이 늘고 있는 것은 사실”이라며 “향후 영양성분 표기 대상을 늘려갈지 여부에 대해 회사 차원에서 논의가 있을 것”이라고 했습니다.

또한 식약처는 100개 이상 매장을 가진 햄버거·피자 등 프랜차이즈 업체에 영양성분과 알레르기 유발 원료를 표시토록 하고 있습니다. 해당 업소들은 제품의 열량, 단백질, 포화지방, 당류, 나트륨 등 영양성분 5종과 알레르기 유발 원료 22종을 배달앱 등에 표시해야 합니다. 오는 7월부터는 어린이 기호식품 조리·판매 업소 중 점포 수 50개 이상의 프랜차이즈 매장에도 이 같은 표시가 의무화될 예정입니다.

지난 3월 한국소비자단체협의회가 최근 1년 이내 배달앱으로 배달 음식을 구입한 500명을 대상으로 진행한 배달음식 설문조사 결과 코로나19 이후 배달앱 주문 횟수가 크게 늘어난 것으로 밝혀졌습니다. 코로나 이전엔 배달앱 주문 회수가 주 1~2회 33%, 주 3~4회 9.4%였으나, 코로나 이후 배달앱 주문회수는 주 1~2회 41.4%, 주 3~4회 21.8%로 늘었습니다. 또한 배달앱으로 주문하는 음식 메뉴 1위는 치킨(47.2%), 2위 중국음식(17.4%) 등 기름기 많은 음식들이 상위를 차지했죠. 소비자들이 음식을 고르는 데 중요하게 고려한 항목은 후기, 평점, 가격 등의 순으로 나타났는데, 영양정보 표시는 5점 만점에 2점대에 불과했습니다. 한국소비자단체협의회 이정수 사무총장은 “배달앱에 표시돼 있는 정보도 가격, 평점, 후기는 잘 보이게 표시한 반면, 원산지·원재료·함량 등의 원재료 정보나 영양정보는 잘 보이지 않게 해놨다”고 지적하기도 했습니다.

코로나19로 인해 영양 및 건강에 대한 국민들의 관심이 높아진 만큼 앞으로 일상에서 영양성분 표시를 조금 더 친숙하게, 자주 접하게 될 날이 오길 기대해봅니다.


참고자료:

-식품안전나라 사이트 식품표시정보 관련 법령, 가공식품 영양표시 항목

-식품의 기준 및 규격 고시

-식약처, <제외국 영양성분 표시제도 현황>(2014)

김지원 기자 deepdeep@kyunghyang.com"
2021-04-30 김예빈,"사하구 드림스타트, 어린이날 선물 전달","부산 사하구(구청장 김태석) 드림스타트는 어린이날을 맞아 취약계층 아동 194명에게 오감발달 한글버스, 얼초 과자 만들기 키트, 화석 발굴 키트, 비프찹스테이크 밀키트 등 연령·발달에 맞는 어린이날 선물을 전달한다.

이번 선물은 코로나19 장기화로 어린이날 행사 취소, 외부활동 제한 등으로 인해 소외될 우려가 있는 취약계층 아동들이 행복한 어린이날을 보낼 수 있도록 마련됐다.

사하구 드림스타트는 12세 이하 취약계층 아동을 대상으로 건강, 교육, 보육, 복지 등 다양한 맞춤형 통합서비스를 제공해 아동의 건강한 성장과 발달을 도모하고 행복한 사회구성원으로 성장하도록 지원하고 있다.

이상윤 선임기자 nurumi@busan.com"
2021-04-30 박해식,"도어드랍, 어버이날 밀슐랭 선물세트 출시","밀키트(Meal Kit) 전문 브랜드 도어드랍은 5월 가정의 달을 맞아 밀키트로 구성한 어버이날 선물세트를 4월 30일부터 오는 5월 5일까지 선착순 한정판매 한다고 30일 밝혔다.

밀키트는 요리에 필요한 손질된 식재료와 딱 맞는 양의 양념, 조리법을 세트로 구성해 제공하는 제품이다.

도어드랍에 따르면, 어버이날 밀슐랭 선물세트는 최근 코로나19 여파로 어버이날, 스승의 날 등 기념일에 어른들을 모시고 외식을 하기가 쉽지 않은 상황에서 직접 장을 보고 재료를 손질할 필요 없이 배송된 밀키트 제품의 포장을 뜯어 불에 익히기만 하면 전문 셰프의 요리를 즐길 수 있도록 구성했다. 한식메뉴인 불고기 해물 전골, 불고기, 잡채, 해물파전 등 궁중요리 위주로 짰다. 구매 고객에게는 카네이션 손그림이 들어간 엽서를 사은품으로 제공한다.

선물세트 이름인 밀슐랭은 미슐랭 가이드가 인정한 레스토랑 출신 셰프들이 만든 밀키트라는 뜻이다. 이 회사 박지훈 대표는 미국 유명 요리학교 CIA 졸업 후 미슐랭 가이드 3스타 레스토랑인 Per Se에서 PDR(Private Dining Room)셰프로 일했으며 G.E.M(뉴욕타임스 2스타)레스토랑 수셰프와 한식전문점 고궁 명동점 대표를 역임한 바 있다.

박 대표는 “코로나 여파로 가족이나 지인들에게 좋은 식당에서 근사한 한 끼를 대접하는 것도 어려운 상황이 되었다”며 “어려운 시기에 고마움을 표하는 것을 미루지 않고 부모님의 건강과 안부를 묻는 좋은 식사 자리가 마련되면 좋겠다”고 말했다.

박해식 동아닷컴 기자 pistols@donga.com"
2021-04-30 박미주|기자|,'집에서 즐기는 패밀리 레스토랑'… CJ제일제당 '쿡킷' 신메뉴 출시,"[머니투데이 박미주 기자] CJ제일제당이 어린이날을 맞아 '집에서 즐기는 패밀리 레스토랑'을 테마로 밀키트(바로 조리 세트) 브랜드 '쿡킷'의 신메뉴를 출시했다고 30일 밝혔다.

'투움바 스테이크 파스타', '쉬림프빠네피자', '수비드치킨 화이타', '치킨&새우 칠리탕수' 등 4종이다.

다음달 6일까지 신메뉴 20% 할인 쿠폰을 준다. 쿡킷 홈페이지나 모바일 애플리케이션으로 구매할 수 있다."
2021-04-30 김현주,"CJ제일제당 ‘쿡킷’, 어린이날 맞이 패밀리 레스토랑 테마 신메뉴 출시","CJ제일제당이 어린이날을 맞아 ‘집에서 즐기는 패밀리 레스토랑’을 테마로 밀키트 ‘쿡킷(COOKIT)’ 신메뉴를 선보였다고 30일 밝혔다.

신메뉴는 ‘투움바 스테이크 파스타’, ‘쉬림프빠네피자’, ‘수비드치킨 화이타’, ‘치킨&새우 칠리탕수’ 등 4종이다. 어린이날 특별한 만찬을 즐기고자 하는 소비자들을 위해 아이부터 어른까지 모두 좋아하는 메뉴로 구성했다.

‘투움바 스테이크 파스타’는 두툼한 페투치네 면과 고소하고 매콤한 소스가 잘 어우러진 메뉴다. 소고기 부채살 스테이크를 곁들여 풍미를 더했다. 소스는 CJ제일제당 전문 쉐프가 크림과 치즈, 매운 서양 고춧가루(케이엔페퍼)를 최적의 배합으로 섞어 만들었다. 에어프라이어나 오븐으로 요리하는 ‘쉬림프빠네피자’는 이탈리아 빵인 ‘빠네’에 새우와 각종 채소, 토마토소스, 피자치즈를 넣어 만든 별미다. 바삭하고 쫄깃한 빵의 식감과 상큼하고 고소한 향이 어우러져 어린이들에게 좋은 반응을 얻을 것으로 기대된다.

‘수비드치킨 화이타’는 매콤한 케이준 양념에 닭가슴살과 각종 야채를 볶아 또띠아에 싸먹는 멕시코 대표 요리다. 닭가슴살은 저온에서 천천히 익히는 ‘수비드 공법’을 사용해 부드럽고 촉촉한 식감이 살아있다. 함께 구성된 토마토 살사, 요거트, 과카몰리 소스 등을 취향에 맞게 곁들이면 더욱 맛있게 즐길 수 있다. 아이들 간식으로 어울리는 ‘치킨&새우 칠리탕수’는 치킨, 새우와 버섯 등 각종 채소를 매콤달콤한 칠리탕수소스에 버무린 메뉴다.

김현주 기자 hjk@segye.com"
2021-04-30 임혜선,"CJ제일제당, 어린이날 맞아 밀키트 '쿡킷' 신메뉴 출시","[아시아경제 임혜선 기자] CJ제일제당이 어린이날을 맞아 ‘집에서 즐기는 패밀리 레스토랑’을 테마로 밀키트 ‘쿡킷’ 신메뉴를 출시했다고 30일 밝혔다.

신메뉴는 ‘투움바 스테이크 파스타’, ‘쉬림프빠네피자’, ‘수비드치킨 화이타’, ‘치킨··새우 칠리탕수’ 등 4종이다. ‘투움바 스테이크 파스타’는 두툼한 페투치네 면과 고소하고 매콤한 소스가 잘 어우러진 메뉴다. 소고기 부채살 스테이크를곁들여 풍미를 더했다. 소스는 CJ제일제당 전문 쉐프가 크림과 치즈, 매운 서양 고춧가루(케이엔페퍼)를 최적의배합으로 섞어 만들었다.

‘쉬림프빠네피자’는 이탈리아 빵인 ‘빠네’에 새우와 각종 채소, 토마토소스, 피자치즈를 넣어 만들었다. ‘수비드치킨 화이타’는 매콤한 케이준 양념에 닭가슴살과 각종 야채를 볶아 또띠아에 싸먹는 멕시코 대표 요리다. ‘치킨·새우 칠리탕수’는 치킨, 새우와 버섯 등 각종 채소를 매콤달콤한 칠리탕수소스에 버무린 메뉴다.

CJ제일제당은 다음달 6일까지 신메뉴 20% 할인 쿠폰을 제공한다.

임혜선 기자 lhsro@asiae.co.kr"
2021-04-30 지차수,"농협경제지주-프레시지, 상생협업을 위한 MOU 체결","농협경제지주와 (주)프레시지가 29일 경기도 용인시에 위치한 프레시지 공장에서 상생협업을 위한 MOU를 체결했다. (사진 왼쪽) 농협경제지주 장철훈 농업경제대표이사, 오른쪽 (주)프레시지 정중교 대표이사. 농협 제공 농협(회장 이성희) 경제지주와 ㈜프레시지가 29일 경기도 용인시에 위치한 프레시지 공장에서 상생협업을 위한 MOU를 체결하고 우리농산물 소비촉진과 유통활성화를 위해 함께 협력해나가기로 했다.

이번 MOU 체결을 통해 농협은 밀키트 제조용 원료농산물을 공급하고 하나로마트와 농협몰 등 온오프라인 채널에서 프레시지가 생산한 밀키트 상품판매를 확대하며 밀키트 상품개발 R&D 부문과 판매 마케팅 부문에서 공동 협업하여 시너지를 창출하기로 하였다.
농협경제지주와 (주)프레시지가 29일 경기도 용인시에 위치한 프레시지 공장에서 상생협업을 위한 MOU를 체결했다. (사진 왼쪽) 농협경제지주 장철훈 농업경제대표이사, 오른쪽 (주)프레시지 정중교 대표이사 ㈜프레시지는 국내 밀키트 선도기업으로 2016년 스타트업으로 설립되었다. 2017년 매출액 15억원으로 시작해 지난해에는 1,300억원을 달성하며 가파른 성장세를 보이고 있는 밀키트 대표기업이다.

농협경제지주 장철훈 농업경제대표이사는 “젊고 혁신적인 밀키트 스타트업 기업과 농협간 협력으로 농산물 부문에서의 소비트렌드 변화와 1~2인 가구 증가 등에 대응할 수 있는 동력을 갖게 되었다”면서, “양 사 협업으로 농업인에게는 농산물 판매확대를, 소비자에게는 신선하고 안전한 상품을 공급할 수 있을 것으로 기대한다”고 전했다.

지차수 선임기자 chasoo@segye.com"
2021-04-30,"현대차 노사, 결식 아동 요리교육 지원","현대자동차 노사가 지역아동센터 아동 자립을 위한 요리교육 프로그램을 마무리했다고 29일 밝혔다. 노사는 이날 요리교육 수료 아동 50명에게 샌드위치 메이커, 밀키트 등으로 구성된 요리 키트를 지급했다.

현대차 제공"
2021-04-30 고달순,[강릉의 이색 여행지]오죽헌에서 옛선현의 지혜 새기고 바우길에서 한호흡의 여유 되찾고,"영혼과 육체의 휴식처, 강릉
마스크가 아니면 영위할 수 없는 답답한 일상. 마음껏 여행하던 그 시절이 아득하기만 하다. 강릉을 비롯한 동해안에도 이런 절망감에 지친 심신을 달래고 활력을 얻기 위한 행렬이 이어지고 있다.

이들은 탁 트인 바다와 산, 호수 등 천혜의 자연 경관을 둘러보며, 혹은 어느 멋진 카페나 브루어리, 음식점 등 맛집을 찾아 스트레스를 풀고 가는 모양이다.

강릉을 찾는 여행자라면 여기에 더해 옛 선현의 숨결이 깃든 공간을 찾아 그들과 대화하며 삶의 지혜를 얻어 가는 것은 어떨까.

강릉은 예부터 서울 동대문 밖에선 가장 살기 좋은 동네라는 뜻에서 '동대문 밖 강릉'으로 일컬어졌다. 그만큼 문화유산도 풍부하고 시대가 필요로 하는 걸출한 역사적 인물을 많이 배출했기 때문이다.

#오죽헌과 율곡매

보물 제165호인 강릉 오죽헌은 조선 초기에 지어진 별당 건물로 이 곳 몽룡실에서 율곡이 태어났다. 신사임당은 시와 그림, 자수에 능한 예술가였다. 율곡은 퇴계와 더불어 조선 성리학을 완성한 대유학자이자 쇠락한 국운을 되살리고 쇄신하기 위해 혼신을 다한 경세가이기도 했다. 오죽헌 옆에는 수령 600년이 넘는 것으로 추정되는 매화나무인 '율곡매'가 있다. 율곡매는 사임당의 매화 그림과 율곡이 쓰던 벼루 장식의 소재가 됐다고 전해진다.

사랑채 앞 화단의 모란은 지난주 이미 만개해 지금은 꽃잎이 시들어 가거나 떨어지고 있다. 개화를 놓친 이들은 이른 봄을 원망할 것 같다. 율곡의 영정을 모신 문성사와 정조대왕이 율곡을 칭송한 사연이 담긴 어제각 등도 선현의 숨결을 느끼게 한다. 오죽헌 입구에는 세계 최초로 모자가 나란히 화폐 모델이 된 것을 알리는 화폐 포토존이 마련돼 있다. 탐방객들이 5,000원권과 5만원권 모델인 율곡 이이와 신사임당을 배경으로 사진을 찍을 수 있다.

#오죽한옥마을

오죽헌 바로 옆에 오죽한옥마을이 자리하고 있다. 객실 면적 16㎡의 보급형 2동과 일반형(32㎡, 40㎡) 13동, 고급형(52㎡) 9동, 최고급형(66㎡, 75㎡) 4동 등 모두 29채의 한옥이 모여 있다. 객실 명칭은 독서장, 입지장, 지신관, 접인장, 사친장 등이다. 율곡이 지은 어린이용 학습서인 격몽요결에서 따온 것이다. 모든 가옥은 한옥의 형식에 현대식 편의시설을 갖춰 고향집처럼 푸근하다. 코로나19로 인한 사회적 거리두기로 전체 객실의 50%만 판매하고 있어 주말이나 휴일은 객실을 구하기 어렵다. 공동 취사동이 있긴 하지만 코로나19로 운영이 중단돼 있다.

이용객들은 식사를 배달로 해결하거나 주변 맛집들을 이용하면 된다. 경포해변 횟집타운이나 초당동 먹거리타운, 솔올택지지구가 승용차로 10여분 거리에 있어 쉽게 맛집을 찾을 수 있다.

#강릉헬스케어힐링센터

오죽한옥마을 내에는 강릉과학산업진흥원이 운영하는 강릉헬스케어힐링센터가 있다. 이곳은 지난해 6월 개원 당시만 해도 전통문화체험과 뷰티 테라피, 명상 테라피, 푸드 테라피 등 다양한 힐링 프로그램을 선보였다. 강릉과학산업단지에 입주한 업체들이 생산한 제품과 관광산업을 연계한 힐링 체험 상품이다. 이곳을 헬스케어의 메카로 만들겠다는 야심찬 계획으로 시작됐다. 그러나 코로나19가 확산되면서 지금은 뷰티 테라피만 운영하고 있다.

뷰티 테라피는 아로마 스파, 콜라겐 태닝, 음파 진동 안마 등 치유 목적의 테라피에 미용이 더해져 외적 아름다움과 내적 치유를 동시에 추구하는 프로그램으로 인기를 끌고 있다. 푸드 테라피는 공동 취사동이 폐쇄되기 전 그곳에서 지역에서 생산된 식재료를 이용해 육전과 채소겉절이, 황태불고기 비빔밥, 초당두부전골, 초당두부스테이크와 두부샐러드 등을 만들었다. 명상 테라피는 계절별로 블루베리 생산농가, 경포 백사장, 솔 숲 등으로 장소를 옮겨 호흡법과 요가를 하며 명상을 즐기는 체험 프로그램을 운영했다. 강릉과학산업진흥원은 5월부터 푸드 테라피와 명상 테라피도 비대면 방식으로 재개할 계획이다. 푸드 테라피는 이용객들에게 밀키트(Meal Kit)를 제공하고 QR코드에 조리법을 담는 방식을 검토하고 있다. 마음을 비우고 자신의 내면을 돌아보는 시간을 제공하는 명상 테라피 서비스도 줌(ZOOM)을 이용해 다시 선보이기로 했다.

#강릉바우길 5구간

모두 17개 코스로 나뉘는 바우길 5구간은 1구간인 선자령 풍차길과 5구간인 바다호숫길이 가장 인기있다. 녹음이 우거진 산길이 이어지는 1구간은 여름에 특히 인기가 있지만 봄, 가을, 겨울에는 바다를 곁에 두고 걷는 5구간이 단연 인기다. 사천진리 해변공원에서 남쪽으로 바다를 따라 경포해변과 경포호수, 허균·난설헌 생가가 있는 초당마을, 커피거리로 유명한 안목항을 지나 남항진까지 이어지는 15㎞ 코스다. 전 코스를 걸으려면 5시간가량 소요된다. 시간이 부족하면 4.3㎞의 경포호수 한 바퀴 걷기 등 아무 구간이나 선택해서 걸어도 만족할 수 있다.

초당마을에는 허균·난설헌 기념관이 있다. 기념관 마당에는 난설헌과 아버지 허엽, 큰오빠 성, 둘째 오빠 봉, 동생 균 등 허씨 5문장 시비가 차례로 서 있다.

초당마을에는 강릉짬뽕순두부동화가든 등 평일에도 줄을 서서 기다려야 하는 맛집들이 즐비하다. 안목항(강릉항)은 대한민국 사람이라면 누구나 아는 '커피거리'다. 스타벅스에서 토종 브랜드에 이르기까지 23개 커피 매장이 성업 중이다. 초창기 이곳을 커피거리로 각인시킨 커피 자판기도 물론 있다.

강릉=고달순기자"
2021-04-30 이경길 기자,"동서발전, 울산 지역 자가격리자 생필품 500 키트 지원","[헤럴드경제(울산)=이경길 기자] 한국동서발전㈜(사장 김영문)는 울산지역 코로나19 자가격리자를 위해 생필품 500세트를 전달했다고 29일 밝혔다.

동서발전은 이날 울산시청에서 송철호 울산시장, 김영문 동서발전 사장, 김철 대한적십자회 울산광역시지사 회장 등이 참석한 가운데 ‘자가격리자 생필품 키트 전달식’을 열었다.

동서발전은 울산 지역 코로나19 확진자 급증으로 자가격리자 생필품 부족에 따라, 총 3000만원 상당 생필품 키트 500박스를 대한적십자사를 통해 울산시에 전달했다.

동서발전이 울산시에 기증한 생필품 키트는 즉석밥, 즉석조리식품, 통조림 등 박스당 6만원 상당의 생필품으로 구성됐다. 키트는 울산 지역 5개 구·군 재난관리 담당부서에서 코로나19 자가격리자 증가상황을 고려해 유동적으로 전달할 예정이다.



동서발전 관계자는 “코로나19의 전국적 재확산에 따라 생필품 부족으로 어려움을 겪고 있는 지역 자가격리자의 기본생존권을 보장하기 위해 이번 전달식을 시행하게 됐다”며, “앞으로도 긴급재난 상황 발생 시 필요한 자원을 적재적소에 지원하는 등 지역 취약계층의 편의 증진에 도움이 되도록 최선을 다하겠다”고 말했다.

한편 동서발전은 지난 2월 코로나19로 어려움을 겪고 있는 지역 소상공인과 취약계층을 지원하기 위해 ▷소상공인 대상 울산페이 배달앱 활용 지역화폐 지원(총 5000만원 상당), ▷지역 취약계층 대상 밀키트 지원 등 지역 경제활성화를 위한 지역문제 해결형 사회공헌 사업을 꾸준히 진행하고 있다.

hmdlee@heraldcorp.com"
