Date,Title,Content
2020-07-01 서정혁,마스크 구입부터 독채펜션 예약까지 인터파크 '코로나 극복 상품' 기획전,"인터파크가 30일부터 코로나19와 관련된 상품을 한데 모아 저렴하게 구입할 수 있는 '안전생활 키트' 프로모션을 상시 운영한다.

이번 '안전생활 키트' 프로모션은 쇼핑부터 여행·도서 등 다양한 카테고리를 결합해 진행하며, 마스크·공기청정기·독채형 펜션 등의 상품을 보다 편리하게 쇼핑할 수 있는 것이 특징이다. 프로모션은 청정키트(위생용품·생활가전), 건강키트(건강·기능식품), 밀키트(조리법을 세트로 구성해 제공하는 제품), 멘탈키트(코로나 관련 도서상품), 힐링키트(우수방역 호텔·독채 펜션 등 여행상품) 등 총 5개 코너로 구성됐다. 담당 MD가 엄선한 코로나19 관련 인기 상품을 최대 50% 할인된 가격에 선보인다. 특히 10% 할인 쿠폰을 비롯해 2천500원 할인 쿠폰 등 할인 혜택을 다채롭게 마련했고, 즉시 사용할 수 있는 도서상품권도 선착순으로 제공한다.

최훈기 인터파크 세일즈프로모션팀장은 ""이번 프로모션은 코로나 이슈가 소강될 때까지 지속적으로 운영할 계획""이라며 ""특히 실시간 모니터링을 통해 구성 상품을 주기적으로 변경해 소비자들의 편익을 극대화할 것""이라고 말했다.
서정혁기자 seo1900@yeongnam.com"
2020-06-30 이나은,"뜨는 프랜차이즈 브랜드 군자대한곱창, 탄탄한 가맹본사 대한푸드","군자대한곱창은 2030세대가 좋아하는 히트 브랜드이자, 창업시장에서도 젊은 2040예비창업자들에게 많은 관심을 받는 브랜드이기도 하다. 실제 최근 대한곱창 창업자들의 연령대가 많이 낮아지고 있다.

화사곱창으로 알려져 전국 곱창대란의 주인공이 된 대한푸드의 군자대한곱창은 2020년 현재 계약확정 매장 포함 전국 가맹점 수가 총 70개점을 돌파했다. 동종업계 기준 최단기간 달성한 가맹점수인데, 특히나 코로나19로 인한 최근의 창업시장 상황에서 괄목할만한 성장세이다.

이러한 성장세의 바탕에는 대한곱창 본사인 대한푸드의 탄탄한 실력과 기반에 기인한다. 십수년간의 외식업 경험을 보유한 대표이사를 비롯하여, 대한민국의 유명한 프랜차이즈의 각 분야에서 활약한 전문가 그룹으로 구성되어 있어서, 그들의 다양한 경험과 경력이 대한곱창 브랜드를 만드는데 큰 역할을 하고 있다. 또한 가맹점이 살아야 본사가 산다는 정책을 꾸준히 추진하고 있는 바른 가맹본사로서 실제 가맹점을 운영하는 점주들의 만족도가 높은 브랜드이기도 하다.

대한곱창의 가맹본사 대한푸드는 대한곱창 HMR상품과 밀키트 상품 출시를 준비하고 있으며, 대한곱창 딜리버리 비즈니스 사업도 함께 추진중에 있다. 또한, 군자대한곱창은 공식 착한프랜차이즈로 선정된바 있다.

대한곱창은 무궁화, 태극마크, 한국인의 정서를 재해석한 복고풍의 컬러와 로고타입의 컨셉을 가지고 있다. 매장의 인테리어와 익스테리어는 깔끔하면서도 세련된 감성적인 레트로 분위기를 연출해 젊은층의 감성을 표현하고 있다.

또한, 양질의 곱창과 대창, 막창, 그리고 양파, 단호박, 부추 등 신선한 야채를 마음껏 즐길 수 있는데, 다.

양한 특제 소스가 제공되어 색다른 재미를 준다. 특히 곱창, 부추, 김치와 함께 즐기는 곱창삼합이 대한곱창의 시그니처 메뉴이기도 하다.

대한곱창은 단순히 곱창을 먹는다는 것을 넘어, 즐기고 느끼고 경험하는 새로운 컨셉을 바탕으로 지속적인 신규매장 오픈, 오픈매장의 만석과 고객웨이팅, 해당 지역맛집명소로 자리잡는 선순환을 이루어내고 있다.

곱창창업 프랜차이즈인 대한곱창은 수원인계점, 포항영일대점, 시흥은계점, 부산남포, 창원상남, 대학로점 등이 오픈 준비중에 있다.

예비창업자를 위한 최대 1억5천 지원 무이자 대출 프로그램도 운영하고 있는 대한곱창의 창업 절차, 창업비용 등 프랜차이즈 가맹에 대한 관련 자세한 문의는 브랜드 홈페이지나 대표전화를 통해 확인 가능하다."
2020-06-30 박재원(wonderful@hankyung.com);,코로나가 바꾼 밥상…밀키트社 첫 상장 도전,"1만2900원에 소고기와 하얀 배춧잎, 초록 깻잎이 겹겹이 쌓인 밀푀유나베를 만들 수 있는 재료가 당일배송으로 현관 앞에 배달된다. 2인분을 만드는 데 드는 조리시간은 총 30분. 손이 많이 가는 전골 요리로 알려져 있지만 소고기와 각종 채소가 손질돼 있어 시간을 아낄 수 있다. 육수부터 고기와 채소를 찍어 먹을 수 있는 피넛 소스까지 함께 담겼다. 한 끼 식사를 위한 맞춤 재료가 배달되는 덕분에 음식물 쓰레기 걱정도 없다. 인스턴트 제품에서 경험할 수 없는 요리하는 재미도 있다. 밀키트(meal kit)가 급성장하는 이유다. 프레시지는 이 시장을 이끌고 있다.


예상 깬 밀키트 돌풍

급증하는 밀키트 시장을 평정한 프레시지는 국내 밀키트 업체 최초로 상장을 목표로 삼고 있다. 내년에 연간 흑자전환을 이뤄낸 뒤 2022년 기업공개(IPO)에 도전하겠다는 계획을 세웠다. 꾸준히 성장하고 있는 프레시지에 날개를 달아준 것은 ‘코로나19가 바꾼 식탁 문화’다. 밀키트 열풍에 프레시지는 올해 매출 목표를 지난해보다 140% 높여 잡았다. 올 4분기 첫 분기 흑자전환도 노리고 있다.

프레시지는 ‘밀푀유 나베’ ‘시그니처 스테이크 세트’ ‘자이언트 부대찌개’ 등의 제품을 판매하고 있다. 손질된 재료를 배달해줘 간단한 조리만으로 한 끼 식사를 할 수 있다. 지난해 프레시지는 급격한 변화를 겪었다. 정중교 프레시지 대표는 “하드웨어(생산시설 등)가 준비되지 않았는데 시장이 급성장해 당혹스러웠다”고 말했다. 프레시지는 연초 목표로 삼았던 1200억원에 못 미치는 711억원의 매출을 지난해 기록했다. 작은 공장 5개를 가동하면서 주문 물량을 맞추다 보니 내부 물류비용이 상상 이상으로 발생했다. 2018년 대비 매출이 226% 증가했지만 영업손실도 1년 새 61억원에서 149억원으로 불어났다. 이 기간 운반비가 17억원에 66억원으로 급증했다. 회사를 알리기 위해 광고비를 4억원에서 43억원으로 열배 이상 늘린 것도 영향을 미쳤다. 정 대표는 “추진하던 여러 건의 인수합병(M&A)이 좌초되면서 별도 기준으로 실적을 발표했기 때문에 목표 매출에 못 미치는 결과를 낳았다”고 설명했다.

신공장 발판 삼아 종합신선식품회사로

정 대표가 올 4분기 흑자전환을 자신하고 있는 이유는 지난 4월 가동을 시작한 ‘프레시지 용인 신공장’ 때문이다. 그는 지난해 450억원을 투자해 1만1000㎡(약 3400평) 부지에 4층짜리 공장을 세웠다. 연 매출이 1000억원도 안 되는 회사가 이 정도로 투자한 것은 그만한 확신이 있었기 때문이다. 신공장은 기존 인천 공장보다 연면적이 8배나 커졌다. 그간 불필요하게 발생했던 내부 물류비 등의 비용을 크게 절감할 수 있어 눈에 띄는 실적 개선 효과가 발생할 것으로 정 대표는 전망했다.

프레시지는 신공장을 발판으로 밀키트, 반찬, 도시락, 이유식 및 양념육을 아우르는 종합 신선식품 제조업체로 성장하겠다는 비전을 세웠다. 올해 들어선 15분 만에 요리가 가능한 로제 쉬림프 파스타부터 불고기, 우삼겹순두부찌개까지 당일배송 서비스를 시작했다. 제품군도 밀키트에서 반찬, 샐러드 등으로 확대했다. 밀키트 월간 판매량은 2018년 초 4만 개 수준에서 현재 60만 개로 25배로 늘었다. 반찬 등 다른 제품군을 포함하면 월 100만 개씩 팔려나간다. 코로나19 사태로 장보기 문화가 주춤한 대신 밀키트 및 식품 배송 시장이 특수를 누리고 있기 때문이다. 작년 1월 한국농촌경제연구원은 2024년 밀키트 시장이 7000억원 규모로 커질 것이라고 내다봤다. 하지만 업계에선 코로나19 이전에 내놓은 관측이기 때문에 이보다 시장이 더 커질 가능성이 높다고 보고 있다.

밀키트 시장에 투자하려는 투자자들은 몇 년 전부터 프레시지를 찾고 있다. 프레시지는 2016년 창업한 이후 3년여간 총 1000억원 규모의 투자를 유치했다. 지난해 말 아홉 곳의 벤처캐피털(VC)과 금융회사로부터 500억원의 투자를 받는 과정에서 1600억원의 기업가치를 인정받기도 했다.

정 대표는 “코로나19로 삶의 패턴에 많은 변화가 있었기 때문에 이 같은 흐름은 한동안 이어질 것”이라며 “내년 연간 흑자전환을 이룬 뒤 2022년 상장을 추진할 계획”이라고 말했다.

박재원 기자 wonderful@hankyung.com"
2020-06-30 김아름,"인터파크, 마스크부터 독채 펜션까지…안전생활 키트 프로모션 진행","[디지털타임스 김아름 기자] 인터파크가 코로나19 극복에 유용한 상품들을 한데 모은 '안전생활 키트(KIT)' 프로모션을 30일부터 상시 운영한다.



안전생활 키트 프로모션은 쇼핑부터 여행, 도서 등 인터파크가 영위하고 있는 다양한 사업 카테고리를 결합해 진행하는 행사다. 마스크·공기청정기·밀키트·독채형 펜션 등의 상품들을 보다 편리하게 쇼핑할 수 있다.



인터파크는 청정키트(위생용품·생활가전), 건강키트(건강·기능식품), 밀키트(HMR상품), 멘탈키트(포스트코로나 관련 도서상품), 힐링키트(우수방역 호텔·독채 펜션 등 여행상품) 등 총 5개 코너를 구성해 담당 MD가 엄선한 코로나19 관련 인기 상품을 최대 50% 할인된 가격에 선보인다. 10% 할인 쿠폰, 2500원 할인 쿠폰 등 할인 혜택을 다채롭게 마련해 인기 상품을 저렴하게 구매할 수 있다. 또한 중복으로 즉시 사용할 수 있는 도서상품권을 선착순·회원등급 확인·앱 설치 등을 통해 제공한다.



최훈기 인터파크 세일즈프로모션팀 팀장은 ""기존 프로모션과 기획 의도가 다른만큼 코로나 이슈가 소강될 때까지 지속적으로 운영할 계획""이라며 ""실시간 모니터링을 통해 프로모션 구성 상품을 주기적으로 변경해 소비자들의 편익을 극대화할 것""이라고 말했다.



김아름기자 armijjang@dt.co.kr"
2020-06-29 김지원 기자 deepdeep@kyunghyang.com,해외 못 가지만…편의점 기내식 먹고 한적한 풀빌라 가요,"ㆍ코로나로 하늘길 막힌 올여름 휴가 키워드 ‘안전’ ‘대리만족’



국내 숙박 예약, 작년보다 10%↑
펜션·캠핑장 ‘고립형’ 수요 높아
“확진자 비교적 덜 나온 곳 인기”

코로나19 영향으로 해외여행길이 막히면서 올여름 휴가철을 앞두고 ‘안전 휴가’ ‘대리만족’ 등의 휴가 키워드가 부상하고 있다. 해외여행 대신 안전한 국내 여행, 비록 실제로 여행을 가진 못하지만 해외로 떠난 듯한 기분을 느낄 수 있도록 해주는 이색 상품 등이 인기를 얻고 있는 것이다.

온라인 쇼핑몰 G마켓은 올 상반기(1월1일부터 6월25일까지) 여행 상품 판매량을 분석한 결과 국내 숙박 예약이 전년 동기 대비 10% 증가했는데, 그중에서도 펜션, 캠핑장 등 관련 판매가 53% 늘어 전체 여행 상품 항목 중 가장 큰 신장세를 보였다고 29일 밝혔다. 많은 사람이 공용 공간을 함께 사용하는 호텔 등에 비해 독채형 펜션·풀빌라·캠핑장 등 ‘고립형’ 숙박에 대한 수요가 크게 높아진 것이다. G마켓 관계자는 “해외여행의 대안으로 국내 여행을 즐기려는 수요가 늘고 있고, 그중에서도 확진자가 비교적 덜 나온 지역들의 숙박이 인기가 높다”며 “해외여행에 비해 시간 및 경제적 부담이 적은 만큼 주말이나 짧은 기간을 활용해 틈틈이 휴식하려는 추세가 보인다”고 말했다.

특히 사회적 거리를 지키면서도 야외에서 가족 단위로 여유롭게 휴가를 즐길 수 있다는 점에서 캠핑의 인기가 높아지고 있다. 이마트에 따르면 지난달 캠핑 용품 판매는 지난해 동기 대비 48.5% 늘었다. 온라인 쇼핑 인터파크에서도 캠핑용 매트와 침대부터 텐트, 테이블 등 관련 용품 매출이 최근 3개월간 전년 동기 대비 최고 3배까지 증가했다.

캠핑의 인기가 높아지면서 현대그린푸드는 캠핑족들을 겨냥한 프리미엄 밀키트(meal-kit) 브랜드 ‘캠밀’을 선보이기도 했다. 최근 다양한 밀키트 제품들이 나오고 있지만 캠핑을 전면에 내세운 브랜드가 출시된 것은 이번이 처음이다. 캠핑용인 만큼 소고기, 샐러드 등 캠핑장에서 간편한 조리만으로 취식할 수 있는 메뉴 등이 주를 이루고 있다.

기내식 도시락·여행 디자인 제품
여행 기분 내는 이색 제품도 눈길

여행을 떠나지 못하는 대신 ‘대리만족’을 노린 이색 상품 및 서비스들도 눈길을 끈다. 편의점 CU는 마치 항공기 안에서 기내식을 먹는 것 같은 기분을 낼 수 있는 ‘기내식 도시락 시리즈’를 30일 선보인다고 밝혔다. 돼지고기, 닭고기, 소고기 3종으로 출시된 도시락 시리즈는 플라스틱 대신 알루미늄 용기를 사용하고, 승무원에게 직접 부탁하는 느낌을 살리기 위해 메뉴 이름에 ‘플리즈(please)’라는 단어를 붙였다.

문구 브랜드 ‘텐바이텐’은 여행 감성을 자극하는 디자인 제품이나 해외여행의 추억을 담은 제품 등을 모은 ‘여행 데꾸테리어(책상 꾸미기와 인테리어의 합성어)’ 기획전을 진행하고 있다. 업계 관계자는 “유통업계에선 이전부터 코로나19로 인한 ‘대리만족’ 콘셉트의 제품이나 서비스 등을 출시해왔지만 이제 본격적인 여름 휴가철을 앞두고 수요가 급격히 늘면서 관련 상품도 다양화되고 있다”며 “당분간 해외여행이 힘들어질 것으로 전망되면서 국내에서도 해외여행에 대한 수요를 간접적으로나마 충족시킬 수 있는 이색적인 상품들이 인기를 끌 것”이라고 말했다.

김지원 기자 deepdeep@kyunghyang.com"
2020-06-29 서민지,"'저성장' 유통업계, 스타트업 투자로 새 먹거리 발굴","신세계, 그룹 차원 CVC 설립…'스타트업+유통' 새 먹거리 창출 GS홈쇼핑, 스타트업 투자 업계 선도…투자 총액만 3600억원 롯데그룹, CJ그룹도 투자부터 컨설팅까지 신사업 물색 활발
[사진=게티이미지뱅크]

유통 기업들이 미래 먹거리 창출을 위해 스타트업(창업 초기 기업) 투자에 열을 올리고 있다. 최근 유통 환경이 급변함에 따라, 전도 유망한 스타트업에 투자해 성장 동력을 확보하기 위해서다.

29일 신세계그룹에 따르면, 신세계는 창사 이래 처음으로 CVC(기업형 벤처캐피털·Corporate Venture Capital) 자회사를 설립하고 그룹 차원에서 스타트업 투자에 나선다. CVC란 대기업이 벤처 투자(지분 인수)를 위해 자회사 형태로 운영하는 금융회사다. 기술 기반 스타트업에 전략적으로 투자해 개발된 기술을 자사 사업에 적용하는 것이 주요 역할이다.

자본금 규모는 모두 200억원 정도다. 신세계인터내셔날(SI), 신세계백화점, 센트럴시티가 각각 100억원, 60억원, 40억원씩 출자하는 형식이다. 법인명은 미정이다. 인재 영입도 한창이다. 최근 스톤브릿지벤처스 출신의 김기영 전 팀장을 영입했다. 김 전 팀장은 스톤브릿지벤처스에서 주로 정보통신(IT) 기술 기반 기업의 심사를 담당했으며, 블록체인과 암호화폐 분야 전문가로 알려졌다. 신세계가 주목하고 있는 신사업의 방향을 가늠할 수 있다.

신세계그룹은 이번 CVC 설립을 통해 유통업과 연계 가능한 스타트업에 투자해 그룹 내 각 사업 부문과 시너지 효과를 낸다는 목표다. 처음부터 스타트업을 인수하기보다는 '펀드투자→직접투자→인수합병(M&A)' 과정을 거치면서 새로운 산업에 대한 접근성을 높인다는 전략이다.

지난해 7월 이마트와 신세계I&C가 인공지능(AI) 솔루션 개발 국내 스타트업 기업인 '인터마인즈'에 공동 투자한 것이 대표적인 사례다. 인터마인즈는 AI를 활용한 동영상·이미지 기술로 무인매장 솔루션을 개발하는 스타트업이다. 신세계그룹은 인터마인즈가 유통매장과 미래 기술을 접목하는 연구 과제에 도움을 줄 수 있는 스타트업이라고 평가했다. 투자금은 이마트 5억원, 신세계I&C 10억원으로, 지분율은 각 5.3%, 10.5%다.

그동안 스타트업 관련 다양한 실험을 해온 신세계인터내셔날은 새 법인에 사업을 이관하고, CVC를 통한 패션·뷰티 스타트업 투자를 이어갈 계획이다. 신세계인터내셔날은 2017년 10월 사내 벤처팀인 S.I_랩(LAB) 조직을 신설해 브랜드 운영을 해본 경험이 있다. 지난해 6월에는 일상 잡화 브랜드 '로우로우(RAWROW)'와 지분 투자 계약을 체결했다. 최근에는 액셀러레이터 스파크랩과 신한캐피탈이 조성한 펀드에 10억원을 출자했다. 해당 펀드에 대한 지분율은 9.9%다. 라이프스타일 관련 사업을 시작한 스타트업을 위한 공간인 공유 오피스 '스케일업 스페이스' 운영도 같은 맥락이다.

유통 업계에서 스타트업 투자에 가장 앞선 기업은 GS홈쇼핑이다. 핵심사업과 시너지를 낼 수 있는 벤처 기업에 집중 투자하고 있다. 투자 기업의 혁신 상품을 GS샵에서 단독으로 팔아주는 형식이다. 기업벤처투자팀에서 직간접 투자를 통해 투자한 전 세계 벤처 기업 수는 현재 600여개로, 투자 총액만 3600억원에 달한다.

그동안 투자 규모를 지속 확대해 왔다면, 올해부터는 그 시너지가 본격화될 것으로 예상된다. 몇몇 카테고리에서는 핵심 사업과 긴밀한 협업이 이뤄지고 있다. 에버콜라겐 등 건기식으로 유명한 '뉴트리', 국내 밀키트(반조리 간편식) 1위 기업 '프레시지', 1020의 마켓컬리로 불리는 '쿠캣' 등이 성공 사례다.

롯데 역시 신동빈 롯데그룹 회장이 주도적으로 설립한 창업 전문 투자회사 '롯데엑셀러레이터'를 통해 벤처기업과 창업자에 대한 투자와 컨설팅 사업을 적극적으로 펼치고 있다. 공유주방부터 금융서비스, 육아용품, 중고거래까지 업종과 품목을 가리지 않고 가능성 있는 스타트업을 찾아 적극 지원한다. 최근에는 롯데쇼핑 이커머스 플랫폼 '롯데온'과 함께 스타트업 지원에 나섰다.

CJ그룹도 2000년 설립한 타임와이즈인베스트먼트를 모태로 2016년 스타트업 투자 사업으로 발을 넓혔다. 지난달에는 스타트업 상생 오픈 이노베이션 '오벤터스(O!VentUs) 2기'를 모집했다. 우수한 기술력과 사업 모델을 보유한 중소기업·스타트업·연구소를 발굴한다. △AI·빅데이터 △푸드테크 △물류 △미디어·콘텐츠 등 4개 분야, 최종 10개 기업을 선발했다.
서민지 기자 vitaminji@ajunews.com"
2020-06-29 이승배 기자,"""내 만족이 먼저""··· 불황에도 지속되는 ‘미코노미’","비싸도 한끼 제대로...밀키트 수요 쑥
주식시장에서 ‘미코노미(Me+Economy·자신을 위한 소비)’ 트렌드의 수혜를 누리는 업종의 존재감이 부각되고 있다. 올해 세계 경제가 역성장할 것이라는 우려가 점점 현실화되고 있지만 스스로의 만족을 위한 지출에 거리낌 없는 소비 풍조는 짙어지는 모습이다.

29일 유가증권시장에서 현대리바트(079430)는 전 거래일보다 1.44% 오른 1만7,650원에 마감해 신종 코로나바이러스 감염증(코로나19) 확산 전인 올해 초보다 30%가량 뛰었다. 재택근무 등으로 쾌적한 집 환경에 관심이 높아지며 인테리어 업체의 가치가 재조명받은 것이 몸값 상승의 주된 이유로 꼽힌다.

식품업계에서는 밀키트(메뉴에 맞게 손질된 식재료 꾸러미)가 성장동력으로 부상하고 있다. CJ제일제당(097950)의 밀키트 제품 평균가격(2.8인분 기준)은 2만2,612원으로 외식 물가와 큰 차이가 없지만 인스턴트식품보다 비싸더라도 ‘질 좋은 한 끼’를 찾는 소비자의 선택이 이어지고 있다. 심지현 이베스트증권 연구원은 “올해 국내 밀키트 시장은 지난해보다 두 배 성장한 400억원 규모로 추정된다”며 “밀키트가 CJ제일제당의 장기 모멘텀을 이끌 것”이라고 분석했다.

뷰티산업도 전염병 공포를 비켜가는 모습이다. 나관준 NH투자증권 연구원은 “코로나19로 뷰티케어 업종의 타격이 우려됐으나 긴급재난지원금 효과로 오히려 미용성형 내수시장이 활성화됐다”며 “연령·소득에 관계없이 수요층이 확대된 뷰티케어 산업은 성장을 지속할 것”이라고 분석했다. 이날 보툴리눔톡신(보톡스) 제조업체 휴젤(145020)은 전일보다 2.88% 뛴 51만8,200원에 마감하며 2년 새 최고가 부근에서 가격을 형성했다. 이런 급등에는 경쟁사의 품목 허가 취소가 주효했지만 견고한 실적의 공도 크다. NH투자증권은 이번 분기 휴젤의 보톡스·필러 내수 매출액이 지난해보다 30% 늘 것으로 전망했다.

취향에 따라 만족도를 높일 수 있는 여가·문화와 관련된 과감한 소비도 늘고 있다. CJ대한통운의 올해 3~4월 택배 빅데이터 분석 결과에 따르면 타인과 접촉을 최소화하는 여행 선호도가 높아지며 이동과 숙박이 자유로운 ‘차박 매트’ 배송량이 지난해 동기 대비 329% 급증했고 러닝머신(266%), 커피머신(165%), 콘솔게임기(145%) 등의 물동량이 대폭 증가했다.

미코노미 확산의 저변에는 코로나블루(코로나19와 우울증의 합성어)가 깔려 있다는 해석이 나온다. 이은희 인하대 소비자학과 교수는 “코로나19로 인한 심리적 고립감을 해소하기 위한 방책으로 자신에게 만족을 주는 소비가 활발해지고 있다”며 “비대면이 일상화된 점을 고려하면 변화된 소비 행태는 당분간 지속될 것”이라고 관측했다. /이승배기자 bae@sedaily.com"
2020-06-29 지현우 기자,"용인시, 청년농부 ‘농산물 판로 확대’..밀키트 제조업체 견학 지원","[헤럴드경제(용인)=지현우 기자] 용인시는 지난 26일 농산물 판로를 확대하기 위해 청년농부 등 10농가를 대상으로 처인구 이동읍 용인테크노밸리의 밀키트 전문업체 프레시지 견학을 지원했다고 29일 밝혔다.

코로나19 위기로 비대면 식재료 유통시장이 확대됨에 따라 관내 농가들이 트렌드를 파악하고 새로운 유통망을 확보하도록 도우려는 것이다. 이날 견학엔 장은비씨를 비롯한 6명 청년농부와 김경자씨 등 농업인단체의 회원 4명이 참여했다.

행사는 각 농가가 생산품목 등을 소개한 뒤 프레시지 관계자와 밀키트 시장에 대한 질의응답을 주고받고 생산 현장을 둘러보는 식으로 진행됐다. 시 관계자는 “1인가구가 늘어난 데다 코로나19 거리두기 체계가 이어지면서 간편한 밀키트 시장이 급성장했다. 농가들이 새로운 판로를 개척하도록 지속적으로 지원해나갈 것”이라고 했다.

밀키트는 소비자가 쉽고 간편하게 조리만 하면 되도록 미리 손질된 야채 등 재료와 양념, 조리법 등을 포장한 제품이다. 프레시지는 밀키트 시장의 70%를 점유하고 있다.

deck917@heraldcorp.com"
2020-06-29 강국진,"식약처, 맞춤형 식품산업 활성화…밀키트 등 식품유형 신설","식품의약품안전처는 식품산업 활성화를 위해 간편조리세트(밀키트)와 식단형 식사관리식품 등을 새로운 식품유형으로 신설하는 내용을 담은 ‘식품의 기준 및 규격’ 고시 개정안을 29일 행정예고했다. 이번 고시 개정은 맞춤형·특수식품 분야 식품산업 활력 제고 대책에 따른 조처다. 주요 개정 내용은 특수의료용도식품에 식단형 식사관리식품 유형 신설, 고령친화식품 중 마시는 제품에 점도규격 신설, 즉석섭취·편의식품류에 간편조리세트 유형 신설 등이다.
우선 다양한 환자용 식품을 공급하기 위해 특수의료용도식품 분류 체계를 표준형 영양조제식품, 맞춤형 영양조제식품, 식단형 식사관리식품으로 구분하고, 환자용 식품을 당뇨·신장질환·장질환 등 질환별로 세분화했다. 특히 영양관리가 중요한 만성질환자가 도시락이나 간편조리세트 형태의 환자용 식품으로 가정에서 식단을 관리할 수 있도록 식단형 식사관리식품 유형을 신설했다. 먼저 당뇨환자용과 신장질환자용 식품유형과 제조기준을 새로 만들고, 향후 고혈압 등 시장 수요가 있는 다른 질환에 대해서도 제품 유형을 확대해 나갈 예정이다.
또 고령친화식품의 기준·규격을 별도로 분류하고 마시는 형태의 고령친화식품에는 점도규격(1500 mpa·s 이상)을 마련했다. 이는 고령자의 경우 음료를 섭취할 때 사래에 잘 걸리는 경향이 있어 점도를 농후발효유 수준으로 높여 섭취하도록 한 것이다.
이밖에 밀키트 유형을 별도로 신설하고, 제품의 특성을 반영해 가열하지 않고 그대로 섭취하는 재료는 식중독균 규격을 적용하는 등 안전기준을 합리적으로 마련해 적용하기로 했다. 가정간편식의 한 종류인 밀키트는 손질된 채소 등 식재료, 양념과 조리법을 동봉해 소비자가 간편하게 직접 조리해 먹을 수 있게 만들어진 제품이다.
강국진 기자 betulo@seoul.co.kr"
2020-06-29 이주현,"현대그린푸드, 캠핑장서도 밀키트로 간편하게 '캠밀' 론칭","현대그린푸드가 급증하는 2030 캠핑족을 잡기 위해 캠핑용 프리미엄 밀키트 브랜드를 새로 선보인다.

현대백화점그룹 계열 종합식품기업 현대그린푸드는 캠핑용 프리미엄 밀키트 브랜드 '캠밀(CAM MEAL)을 론칭하고, '캠밀 채끝 세트'와 '캠밀 돈목살 세트' 두 종을 선보인다고 29일 밝혔다.

캠밀은 캠핑의 앞 글자와 식사를 뜻하는 밀(Meal)의 합성어로 식재료가 반(半)조리된 상태로 포장돼 끓이거나 굽기만 하면 되는 게 특징이다. 식재료를 썰거나 밑간을 해야 하는 일반적인 밀키트 보다 조리 과정을 간소화해, 캠핑장에서도 손쉽게 요리할 수 있다.

캠밀은 대량으로 생산하는 시중 제품보다 차별화된 맛과 품질을 선보이기 위해 배송 전날 조리사들이 직접 조리하는 것이 특징이다. 29일부터 온라인 판매 채널인 '현대푸드마켓'을 통해 첫 주문 접수를 받아 다음달 2~4주차 금요일(10일・17일・24일) 가운데 고객이 희망한 날짜에 맞춰 배송할 계획이다. 각각 배송일 1주일 전 목요일(다음달 2일・9일・16일)까지 접수하면 된다.

이번에 선보이는 캠밀 채끝 세트는 마리네이드(고기나 생선을 조리하기 전에 맛을 들이거나 부드럽게 하는 과정)된 '소고기 채끝살(500g)', 마늘소스에 새우를 익힌 스페인식 요리 '감바스 알 아히요', '버섯 크림 리소토'를 요리할 수 있는 식재료가 반조리돼 포장된다. 캠밀 돈목살 세트는 소고기 채끝살 대신 돼지고기 목살(500g)이 들어간다. 이와 함께 각각 세트에는 맞춤형 건강식단 브랜드 '그리팅'의 구운 곡물 샐러드(1개) 제품도 포함돼, 총 네 종류의 요리(바비큐 1종, 양식 요리 2종, 샐러드 1종)로 한 개 세트가 구성된다.

현대그린푸드 관계자는 “와인을 곁들이며 '감성 캠핑'을 즐기는 젊은 캠핑족을 겨냥해 레스토랑에서 먹는 것 같은 양식 코스 요리를 캠핑장에서도 간편하게 조리할 수 있도록 제품을 기획했다”며 “이를 위해 이탈리아 명품 식재료로 손꼽히는 에가디 제도의 천일염, 피에몬테 지방의 트러플 오일 등을 사용해 풍미도 끌어올렸다”고 설명했다.

현대그린푸드는 또한 이번 제품에 캠핑에 특화된 패키지도 적용했다. 밀크박스(우유 운반용 상자)와 자작나무 상판을 사용해, 캠핑장에서 테이블이나 간이 의자로도 재활용이 가능하게 했다. 판매 가격은 캠밀 채끝 세트와 캠밀 돈목살 세트 각각 8만 9000원과 7만2000원이다.

현대그린푸드 관계자는 “편의성과 맛을 모두 고려한 밀키트 제품을 지속적으로 출시하고, 판매 채널도 순차적으로 확대해 나갈 계획”이라고 말했다.

이주현기자 jhjh13@etnews.com"
