Date,Title,Content
2021-03-31 김성대,"신라대, 간편 조리식품 연구개발사업 잇따라 선정","신라대학교(총장 김충석)가 정부 및 지자체의 간편 조리식품 관련 연구개발사업을 잇따라 수주하며 지역 대학가의 주목을 받고 있다.

신라대는 바이오식품공학과 손재학 교수가 최근 농림축산식품부 '고부가가치 식품기술개발사업'(참여기업 ㈜비아이바이오포토닉스)에 최종 선정돼 앞으로 3년간 11억 원의 지원을 받게 됐다고 31일 밝혔다.

최근 코로나19 팬데믹으로 인해 가정에서 식사할 기회가 늘며 온라인쇼핑몰과 편의점의 신선 편의식품과 밀키트(Meal Kit) 판매량이 증가했다. 가정간편식(HMR, Home Meal Replacement)은 포스트 코로나 시대를 맞아 인기를 끌고 있으며, 이에 대한 연구개발의 필요성도 커지고 있다.

신라대는 신선 편의식품과 밀키트의 품질을 높이고, 안전성을 확보하기 위해 주력해 왔으며, 이번에 ㈜비아이바이오포토닉스와 함께 광동역학기술을 적용한 가공 및 포장기술 개발을 수행하게 됐다. 신라대는 이번 사업 선정이 안전한 먹거리를 확보하는데 기여할 것으로 내다보고 있다.

신라대 수산물종합연구센터(센터장 손재학 교수)는 앞서 3월 초에 부산시가 추진하는 '가정간편식 수산가공품 개발지원사업'의 위탁수행기관(책임자 최재석 신라대 바이오식품공학과 교수)으로도 선정됐다. 수산물종합연구센터는 부산 감천항에 있는 '수산가공선진화단지' 입주업체를 대상으로 가정간편식 온라인 판매제품 개발, 포장재 및 디자인 개선 등을 지원할 예정이다. 사업 기간은 5년이며, 약 40억 원의 예산이 지원된다.

손재학 교수는 ""이번 사업이 수산가공선진화단지 참여기업의 매출 증대는 물론 고용 창출, 지역수산식품산업 활성화에도 크게 기여할 것""이라고 밝혔다.

한편 신라대는 부산시가 지원하는 BB21플러스(Brain Busan 21+) 사업을 통해 '해양수산융합 고부가가치 안전식품개발 인재양성 사업단'을 4년째 운영하고 왔다. 지난달에는 경남 사천시 친환경미생물발효연구재단과 우수 미생물 발굴 사업에 관한 공동연구를 수행하는 등 간편 조리식품 관련 연구에서 뚜렷한 성과를 내고 있다.

부산 / 김성대 기자"
2021-03-31 박지연,"야구장 밖에서도 자존심 대결, 이마트 vs 롯데마트 대규모 할인 기싸움","KBO 개막전 앞두고 유통맞수 할인 행사정용진 “롯데, 울며 쫓아와야 할 것” 선전포고에롯데, 신세계 겨냥 “야구도 유통도 한 판 붙자” 맞불이마트, 1~4일 랜더스데이 상반기 최대 할인롯데마트, 창립 23주년 1,000억 원 규모 할인 행사
다음달 3일 2021 KBO 리그 개막전을 앞두고 ‘유통맞수’ 이마트와 롯데마트가 야구장 밖에서도 자존심을 건 기싸움을 벌이고 있다. 신세계그룹 야구단 SSG랜더스와 롯데그룹 야구단 롯데 자이언츠는 인천SSG 랜더스 필드 개막전에서 격돌하고, 양사의 대형마트는 대규모 할인 행사로 치열하게 경쟁한다.
31일 유통업계에 따르면, 이마트는 SSG랜더스 창단과 개막을 기념해 다음 달 1~4일을 ‘랜더스데이’로 정하고 상반기 최대 규모 할인 행사를 연다. 내달 1일 창립 23주년을 맞는 롯데마트도 한달 내내 1,000억 원 규모의 2,000여 품목을 최대 50% 할인 판매한다.
정용진 신세계그룹 부회장이 ‘유통공룡’들의 대결에 먼저 불을 지폈다. 정 부회장은 30일 새벽 음성 기반 사회관계망서비스(SNS) 클럽하우스에서 “야구단을 가진 롯데를 보면서 많이 부러워 했었다”면서도 “(롯데가) 본업 등 가치 있는 것들을 서로 연결시키지 못한다는 생각을 했다. 신세계는 본업과 연결할 것. 걔네(롯데)는 울며 겨자 먹기로 우리를 쫓아와야 할 것”이라며 유통맞수 롯데에 사실상 선전포고를 했다.
롯데도 같은 날 즉각 “한판 붙자”며 응수했다. 롯데마트를 운영하는 롯데쇼핑은 이날 창립 23주년을 맞아 기획한 1,000억 원 규모의 할인 행사를 홍보하면서 “야구도 유통도 한 판 붙자”는 제목을 붙였다. 신세계를 명시하지는 않았지만, 유통대결을 신청한 이마트에 맞불을 놓은 것으로 풀이된다. 이상진 롯데마트 마케팅부문장은 “롯데 계열사 야구단 개막 경기와 창립 행사가 맞물려 이번 마트 대전을 기획하기 위해 역대급으로 준비했다”며 유통대결을 피하지 않았다.
양사는 개막전 경기를 기념해 최대 규모 할인 혜택을 제공한다. 이마트는 1일 행사카드로 일렉트로맨 50인치 TV를 구매하는 고객에게 11만 원 할인된 34만9,000원에 판매한다. 행사 기간 중 러시아산 활대게(8톤 한정)를 초특가에 내놓고, 1+등급 또는 1등급 한우를 전품목 40% 할인한다. SSG닷컴도 새벽배송을 처음 이용하는 고객이 2만 원 이상 구매하면 밀키트 2종과 베이커리, 계란 중 하나를 선착순 한정 100원에 구매할 수 있는 혜택을 준다.
롯데마트는 개막전 경기에 맞춰 ‘자이언트 전복’과 대용량 ‘대추 방울 토마토’ 등 ‘특대’ 상품을 시세보다 50% 가량 저렴한 가격에 선보인다. 미국산 소고기 전 품목을 50% 할인하며 4만 원 이상 구입 시 보냉가방을 증정한다. 1년 중 와인을 가장 저렴하게 구입할 수 있는 ‘와인 장터’에서는 인기 와인을 최대 40% 할인된 가격에 판매한다. 동물복지 계육을 사용한 ‘귀리를 입힌 동물복지 치킨’을 20% 싸게 파는 등 총 2,000여 품목에 할인 혜택을 더했다."
2021-03-31 노유정(yjroh@hankyung.com);,이마트 상반기 최대 할인전,"이마트가 상반기 최대 규모 할인 행사인 ‘랜더스데이’를 연다. 신세계그룹의 야구단 SSG 랜더스 창단과 야구 개막전을 맞아 준비한 행사다. 신세계그룹 통합 온라인몰 쓱닷컴과 편의점 이마트24 등 계열사도 참여한다.

이마트는 1일부터 오는 4일까지 총 500여 종의 상품을 일별로 최대 반값에 판매한다. 축산, 계란 등 신선식품과 냉동만두 등 가공식품, 가전과 생필품까지 모든 분야 제품이 대상이다. 제품 하나 가격에 두 개를 제공하는 ‘1＋1’ 행사 상품만 80여 종이다. 행사 날짜는 SSG 랜더스 개막전이 열리는 주말인 3일에 맞췄다.

랜더스데이의 대표 행사 상품은 한우, 계란, 대게 등이다. 코로나19 사태 등으로 수요가 급증하거나 최근 가격이 가파르게 오른 제품을 골랐다.

이마트는 2일부터 4일까지 이마트의 ‘엄선한우’ 1등급과 1+등급 전 품목을 행사 카드로 구매하면 40% 할인해준다. 이번 행사를 위해 한우 100t을 마련했다. 이마트 관계자는 “이마트의 물류 경쟁력을 활용하고 자체 마진을 줄이는 등의 방법으로 가격을 낮췄다”고 설명했다.

고병원성 조류인플루엔자(AI) 사태 후유증으로 여전히 비싼 계란도 할인 대상이다. 2일부터 3일까지 이틀 동안 계란 30개짜리 한 판 전 품목을 회원 대상으로 4886원에 판매한다. 7000원이 넘는 기존 가격에서 30% 할인한 가격이다.

쓱닷컴은 행사 기간 새벽배송을 처음 이용하는 소비자가 2만원어치 이상 구매해 배송받으면 밀키트와 빵, 계란 등 4개 상품 중 하나를 선착순으로 100원에 판매한다. 이마트24는 7일까지 아이스크림과 음료 등 인기 상품을 대상으로 ‘1＋1’ 또는 ‘2＋1’ 행사를 진행한다. 행사 카드로 구매하면 추가로 30% 할인해준다.

노유정 기자 yjroh@hankyung.com"
2021-03-31 장상진 기자,야구로 싸우니까 소고기도 와인도 싸다,"이마트·롯데마트, 1일부터 할인 격돌
오는 3일 인천 랜더스필드(문학 야구장)에서 열리는 SSG 랜더스와 롯데 자이언츠의 프로야구 개막전 맞대결에 맞춰 이마트와 롯데마트가 대대적인 할인 경쟁을 벌인다.

이마트는 “SSG랜더스 창단과 개막을 기념하는 ‘랜더스 데이’ 할인 행사를 1~4일 전국 모든 점포에서 진행한다”고 31일 밝혔다. 할인 대상은 총 500여 품목이다. 이와 별개로 하기스 기저귀 전 품목과 세탁·주방세제(일부 브랜드) 등 80품목은 하나를 사면 하나를 더 주는 ‘1+1’ 행사를 진행한다.

첫날인 1일에는 이마트 가전 PB(자체 브랜드)인 일렉트로맨 50인치 TV를 34만9000원에 판다. 2~4일에는 한우 1+와 1등급 전 품목(외부 브랜드 한우 제외)을 40% 할인 판매한다. TV와 한우는 지정된 8종의 신용·체크카드 가운데 하나로 결제하는 경우만 혜택이 적용된다. 2일과 3일에는 러시아산 활대게를 1마리(1㎏짜리 기준) 4만6800원에 팔고 가격이 급등한 계란도 30% 할인 판매한다. SSG닷컴은 1~4일 사이 SSG 새벽 배송을 처음으로 이용하면서 2만원어치 이상 구매하는 고객에게 밀키트·빵·계란 중 하나를 100원에 덤으로 제공한다.

프로야구 개막 이틀 전 창립 기념일(4월 1일)을 맞은 롯데마트는 4월 한 달간 이마트 할인 품목의 4배에 가까운 2000품목을 할인 판매한다. 100g 안팎의 대형 전복과 2.3㎏의 대용량 대추 방울토마토는 ‘자이언츠’라는 이름으로 50%가량 싸게 판다. 1~14일에는 와인 700여 종을 최대 40% 할인하는 ‘와인 장터’를 연다. 미국산 소고기는 지정된 신용·체크카드를 사용하는 엘포인트 회원을 대상으로 전 품목을 반값에 팔고 4만원어치 이상 구매하면 휴대용 보랭 가방을 준다. 냉장 척아이롤(알목심)이 100g에 1300원, 꽃갈비살은 4340원이다."
2021-03-31 백소용,"이마트, 야구 마케팅 시작… 최대 할인행사 ‘렌더스데이’","이마트가 신세계그룹 야구단 SSG랜더스의 개막전에 맞춰 ‘랜더스데이’라는 이름으로 대대적 할인행사를 진행하며 야구 마케팅에 시동을 걸었다.

31일 이마트는 오는 4월 1일부터 총 행사품목 500여종이 넘는 상반기 최대 할인행사를 진행한다고 밝혔다.

할인행사 일정은 SSG랜더스 개막전인 4월 3일에 맞췄다.

우선 4월 2일부터 4일까지 이마트 엄선한우 1+등급과 1등급 전품목을 행사카드 구매 시 40% 할인 판매한다. 이마트는 행사를 위해 한우 약 100톤을 준비했다. 이마트 측은 “최근 한우 시세가 지속적으로 상승 중으로, 고객들은 이번 랜더스데이 행사를 통해 저렴한 가격에 품질 좋은 한우를 즐길 수 있다”고 밝혔다.

2일부터 3일까지 러시아산 활대게를 8톤 한정으로 25% 할인가에 판매하는 행사도 진행한다. 최근 가격이 크게 오른 30구 계란 1판은 30%가량 할인한 4886원에 판매한다. 냉동 핫도그 전 품목, 공작 만두 전 품목, 고추장·된장·쌈장 전 품목, 시리얼 전 품목은 1+1로 선보인다.

4월 1일 하루 행사로 일렉트로맨 50인치 TV를 행사카드 사용 시 11만원 할인한 34만9000원에 선보인다. 4월 3일에는 국내산 냉장 삼겹살 100g을 1280원에, 사조참치 전 품목을 1+1에 판매한다.

행사 전 기간 이마트 매장에서 10만원 이상 구매 시 5000원 할인 쿠폰을 증정한다.

SSG닷컴에서도 ‘랜딩온 새벽배송’ 행사를 실시해 새벽배송을 처음으로 이용하는 고객이 2만원 이상 구매하면, 밀키트와 베이커리 등 상품 중 하나를 선착순 한정 100원에 구매할 수 있다. 편의점 이마트24도 4월 1일부터 7일까지 음료, 아이스크림, 스낵 등 인기상품 32종에 대해 1+1 행사와 추가 30% 할인혜택 등을 제공한다.

백소용 기자 swinia@segye.com"
2021-03-31 신미진,"신세계 vs 롯데 자존심 걸었다…""야구도 할인도 우리가 최고""","유통 라이벌 롯데그룹과 신세계그룹의 경쟁이 뜨겁다. SSG랜더스 창단으로 야구장에서 맞붙게 된 롯데와 신세계는 대형마트 세일 경쟁으로도 장외전을 펼친다.
31일 유통업계에 따르면 이마트는 오는 1일부터 4일까지 올 상반기 최대 규모 할인행사 '랜더스데이'를 실시한다. 야구단 SSG랜더스 창단을 기념한 행사로, 이마트뿐 아니라 SSG닷컴과 이마트24 등 계열사도 행사에 대거 참여한다.
이번 행사에서는 총 500여종의 품목을 할인 판매한다. 대표적으로 약 100t의 '이마트 엄선한우'를 행사카드로 구매 시 40% 할인된 가격에 구매할 수 있다. 이날 단 하루동안에는 '일렉트로맨 50인치 TV'를 11만원 할인한 34만9000원에 선보인다. 오는 3일에는 국내산 냉장 삼겹살(100g)을 1280원에 판매할 계획이다. 2~3일에는 계란(30구)를 30% 가량 할인한다.
같은 기간 SSG닷컴은 새벽배송을 처음으로 이용하는 고객에게 2만원 이상 구매 시 밀키트 2종과 베이커리 1종, 계란(대란 15입) 중 한 개를 선착순 한정 100원에 판매한다. 이마트24는 오는 7일까지 인기 음료와 아이스크림 등 32종에 대해 1+1, 2+1 덤 증정 행사를 실시한다.
롯데마트도 이달 한 달간 신선식품과 가공식품을 최대 50% 할인 판매한다. 롯데마트 관계자는 ""4월 1일은 창립일로 연중 가장 큰 규모의 행사를 연다""며 ""올해는 롯데 자이언츠의 정규시즌 개막전 상대로 유통 경쟁사가 결정된 만큼 역대급 라인업을 선보인다""고 말했다.
오는 7일까지는 '초이스 척아이롤(100g)'과 '초이스 꽃갈비살(100g)' 등 미국산 소고기 전 품목을 50% 할인된 가격에 선보인다. 총 700여종의 인기 와인도 40% 할인 판매한다. 대표적으로 미국 나파밸리의 인기 와인 '텍스트북나파 까베네쇼비뇽'을 5만7000원에 선보인다.
이밖에 동물복지 계육 치킨과 돈육, 친환경 포장재를 사용한 상품을 엘포인트 회원 대상 약 20% 할인된 가격에 판매한다. 이상진 롯데마트 마케팅부분장은 ""대용량과 단독 상품을 통해 고객들이 부담 없이 쇼핑할 수 있을 것으로 기대한다""고 말했다.
SSG랜더스는 지난 30일 공식 창단했다. 정용진 신세계그룹 부회장은 최근 음성 소셜네크워크서비스(SNS) 클럽하우스에서 ""신세계는 본업과 (야구를) 연결할 것""이라며 ""롯데는 울며 겨자먹기로 우리를 쫓아와야할 것""이라고 말했다. 롯데는 이날 기자들에게 보낸 보도자료 제목을 ""야구도 유통도 한 판 붙자""며 응수했다. 롯데는 1982년 롯데 자이언츠를 창단했다.
SSG랜더스의 정규시즌 첫 상대는 롯데 자이언츠다. 두 구단은 오는 3일 인천 문학구장에서 열리는 개막전에서 맞붙는다.
[신미진 매경닷컴 기자 mjshin@mk.co.kr]"
2021-03-31 임대환,SSG 야구단 창단… ‘랜더스데이’ 마케팅… 이마트 등 상반기 최대규모 할인 이벤트,"정용진 신세계그룹 부회장이 창단한 프로야구단 SSG랜더스의 연착륙과 시너지 효과 창출을 위해 그룹 계열사들이 대대적인 측면 지원에 나선다.



이마트와 온라인 쇼핑몰인 SSG닷컴, 편의점 이마트24는 SSG랜더스 공식 창단을 기념하기 위해 올해 상반기 최대 규모의 할인행사인 ‘랜더스데이’를 진행한다고 31일 밝혔다.



이에 맞춰 4월 1일부터 4일까지 총 500여 종이 넘는 품목을 최대 50%까지 할인해 준다. ‘엄선 한우 1+/1등급’ 전 품목을 40% 할인하고, 하기스 기저귀·물티슈와 주방세제 및 세탁세제, 화장품 등도 50% 할인 판매한다. 다음 달 2∼3일에는 러시아산 활대게를 8t 한정으로 기존 가격 대비 25% 할인가로 선보인다. 미국산 LA식 냉동 꽃갈비와 칠레산 씨 없는 혼합포도 등도 특가 판매한다. 1+1 행사 상품도 다양하다. 양념류와 시리얼, 두부 등 각종 식재료와 이마트의 자체 브랜드(PB) 상품인 피코크 인기 상품도 1+1 행사 대상이다. 가전제품도 일정 금액 이상 구매 시 신세계 상품권을 제공하는 이벤트를 진행한다. 특정 카드로 구매하면 상품권 프로모션이 중복으로 적용돼 할인 폭이 더 커진다.



SSG닷컴은 행사 기간 이마트 전단 행사를 운영하는 한편, 새벽배송을 처음 이용하는 고객이 2만 원 이상 구매할 경우 밀키트 2종과 베이커리 1종, 계란 등 4가지 상품 중 하나를 100원에 제공한다. 이마트24는 내달 1∼7일 음료와 아이스크림, 과자 등 인기 상품 32종을 ‘1+1’ 또는 ‘2+1’ 행사하고, 행사 카드 결제 시 추가 30% 할인 혜택을 제공한다.



임대환 기자 hwan91@munhwa.com"
2021-03-31 김기정,"이마트, 'SSG랜더스' 창단 기념 할인","이마트가 신세계그룹 야구단 'SSG랜더스' 창단을 기념해 '랜더스 데이' 할인행사를 펼친다. 앞서 롯데마트가 ""야구도 유통도 한판 붙자""며 '자이언트' 할인 행사를 기획하자 이마트도 대규모 할인 행사로 맞불 작전에 나선 것이다. SSG랜더스와 롯데 자이언츠의 4월3일 개막전 경기를 앞두고 '유통대전'이 격화되는 모양세다.
이마트는 4월 1~4일 동안 한우를 40%싸게, 활대게는 초특가로 판매하는 올 상반기 최대 규모의 할인 행사를 진행한다고 31일 밝혔다.
이마트가 '랜더스 데이' 할인행사에선 500여종이 넘는 품목을 할인하고, 이 가운데 하나를 사면 하나를 더 주는 1+1 행사 상품만 80여종에 이른다.
대표 상품은 한우, 활대게, 계란이다.
이마트 엄선한우 1+와 1등급 전 품목을 행사 카드로 구매하면 40% 할인해주고, 러시아산 활대게를 8t 한정으로 기존 가격 대비 25% 할인가로 선보인다. 특히 한우는 많은 소비자가 혜택을 누리도록 100t 물량을 준비했다고 이마트 관계자는 밝혔다. 가격이 크게 오른 30구 계란 1판 역시 기존 가격에 30% 가량 할인한 4886원에 판매한다.
이 외에 미국산 LA식 냉동 꽃갈비, 칠레산 씨 없는 혼합포도 등도 특가 판매한다.
하나를 사면 하나를 더 주는 1+1 행사 상품도 풍성하다. 기저귀와 주방세제, 세탁세제, 구강청결제 등 생필품 25종이 해당된다. 양념류, 시리얼, 두부, 만두, 초콜릿 등 평소 많이 먹는 각종 식재료와 이마트의 자체 브랜드(PB) 상품인 피코크 인기 상품도 1+1 행사 대상이다.
4월1일에는 단하루 행사로 일렉트로맨 50인치 TV를 행사카드 사용시 11만원 할인한 34만9000원에 선보인다. 4월3일 역시 국내산 냉장 삼겹살 100g을 1280원에, 사조참치 전품목을 1+1에 판매한다.
행사기간 이마트 매장에서 10만원 이상 구매 시 5000원 할인 쿠폰을 증정하며, 20만원 이상 구매 시 1만원 할인쿠폰을 증정한다.
온라인 쇼핑몰인 SSG닷컴과 편의점 이마트24는 별도의 기획 행사를 선보이며 랜더스 행사를 측면 지원한다.
SSG닷컴은 새벽배송을 처음 이용하는 고객이 2만원 이상 구매하면 밀키트 2종과 베이커리 1종, 계란 등 4가지 상품 중 하나를 100원에 제공한다. 이마트24는 음료와 아이스크림, 과자 등 인기 상품 32종을 1+1 또는 2+1 행사하고, 행사 카드 결제 시 추가 30% 할인 혜택을 준다.
이마트 관계자는 ""SSG랜더스는 신세계가 선보이는 새로운 야구 문화를 상륙(Landing)시키겠다는 뜻으로, 이마트는 이번 랜더스데이를 통해 고객들에게 최대의 할인 혜 택을 상륙시킬 예정""이라고 말했다.
[김기정 기자]"
2021-03-31 박수지,"‘유통 맞수’ 신세계-롯데, 야구 시즌 앞서 ‘할인 맞대결’","‘유통 맞수’ 롯데와 신세계가 야구에서도 한판 붙게 되면서 소비자는 활짝 웃게 됐다. 롯데자이언츠와 쓱(SSG)랜더스가 오는 4월3일 개막전에서 맞붙기에 앞서, 두 회사의 마트가 대대적인 할인행사를 벌이면서다. 31일 업계에 따르면, 이마트와 롯데는 4월1일부터 대규모 할인행사를 진행한다. 이마트는 야구단 창단 기념 명목으로, 롯데마트는 개막전 기념을 할인행사 이유로 내세웠다. 야구 경쟁이 계열사 마트간 신경전으로 달아오르는 모양새다.

이마트는 내달 1~4일 할인행사에 야구단 이름을 따 ‘랜더스 데이’라고 명명했다. 500여종이 넘는 품목을 할인한다. 이 중 1+1 행사 상품만 80여종이다. 이마트 쪽은 “가진 역량을 총동원한다”고 말했다.

할인 품목의 면면도 눈길을 끈다. 단연 ‘한우’가 눈에 띈다. 4월 2~4일 ‘이마트 엄선한우’ 1+와 1등급 전 품목을 행사카드로 구매하면 40% 할인받을 수 있다. 이마트 관계자는 “한우 100t 물량을 준비했다”고 말했다. 2~3일에는 러시아산 활대게를 8t 한정으로 25% 할인가로 살 수 있다. 미국산 엘에이(LA)식 냉동 꽃갈비, 칠레산 씨없는 혼합포도 등도 특가 판매한다. 1일엔 단하루 행사로 일렉트로맨 50인치 텔레비전(TV)을 행사카드 사용시 11만원 싼 34만9천원에 살 수 있다. 행사기간 나흘간 이마트 매장에서 10만원 이상 구매하면 5천원, 20만원 이상 구매하면 1만원 할인쿠폰도 증정한다.

온라인 쇼핑몰인 쓱(SSG)닷컴과 편의점 이마트24도 별도의 기획 행사를 선보인다. 쓱닷컴은 행사 기간 이마트 전단 행사를 운영한다. 쓱닷컴 새벽배송을 처음 이용하는 고객은 2만원 이상 구매하면 밀키트 2종과 베이커리 1종, 계란 등 4가지 상품 중 하나를 100원에 살 수 있다. 쓱랜더스 승리 기원 메시지를 남긴 고객 중 559명을 추첨해 쓱머니 1만원을 지급하는 이벤트도 있다. 이마트24는 다음달 1~7일 음료와 아이스크림, 과자 등 인기 상품 32종을 1+1 또는 2+1 행사하고, 행사 카드 결제 시 추가 30% 할인 혜택을 준다.



오는 1일이 23주년 창립일이기도 한 롯데마트의 공세도 만만찮다. 4월3일 열리는 프로야구 개막전 경기를 기념해 시세 대비 반값에 ‘자이언트 전복’과 대용량 ‘대추 방울 토마토’를 1일부터 7일간 선보인다. 자이언트 전복은 마리당 100g 내외로 일반적인 중 사이즈 전복(약 55g)의 두 배 사이즈며, 대용량 대추 방울 토마토도 일반 방울 토마토 규격인 1kg 대비 두배 이상인 2.3kg다. 또 같은 기간 미국산 소고기 전 품목도 50% 할인해 판다. 행사 기간 미국산 소고기를 4만원 이상 구입한 고객에게는 선착순으로 간편하게 휴대할 수 있는 보냉가방도 준다.

1년에 단 두 번, 와인을 가장 싸게 구입할 수 있는 ‘와인 장터’ 행사도 4월 1일부터 14일까지 2주간 모든 점포에서 진행한다. 모두 700여종의 제품을 최대 40% 할인된 가격에 선보인다. 대표 상품으로 미국 나파밸리 인기 와인 ‘텍스트북 나파 까베네쇼비뇽’을 5만7000원에 판매하며, 창립을 기념해 샤또 페트뤼스 수석 와인 메이커인 장 끌로드 베루에가 양조한 보르도 와인 ‘제이드 플뢰르 드 리스’를 1만4900원에 출시한다.

동물복지 계육 치킨과 동물복지 돈육, 친환경 포장재를 사용한 상품 등은 ‘이에스지(ESG) 상품’으로 새롭게 내세웠다. ‘귀리를 입힌 동물복지 치킨’은 엘포인트 회원 대상 20%가량 할인된 가격에 판매한다.

박수지 기자 suji@hani.co.kr"
2021-03-31 백주원 기자 jwpaik@sedaily.com,‘랜더스데이’가 온다…개막전 앞두고 ‘쓱~’ 할인 상륙 작전 시작,"롯데 대규모 할인행사에 맞불 작전
신세계그룹의 프로야구단 ‘SSG랜더스’의 창단을 기념해 이마트(139480)와 SSG닷컴, 이마트24 등 신세계그룹 계열사들이 총 집합해 대규모 지원 사격에 나섰다. 롯데마트가 계열사 야구단인 롯데 자이언츠와 SSG랜더스가 맞붙는 개막전 경기를 앞두고 대규모 할인 행사를 기획하자 이마트도 대규모 할인 행사로 맞불 작전에 나선 것이다.


이마트는 ‘SSG랜더스’ 창단을 기념해 다음 달 1~4일 나흘간 올 상반기 최대 규모의 할인 행사를 진행한다고 31일 밝혔다. ‘랜더스 데이’라고 이름을 붙인 이 할인행사는 행사품목만 500여 종이 넘는 대규모 행사다. 이 가운데 하나를 사면 하나를 더 주는 1+1 상품만 80여 종에 달한다.


이마트 관계자는 “‘랜더스’는 신세계에서 선보이는 새로운 야구 문화를 상륙(Landing)시키겠다는 뜻으로, 이마트는 랜더스데이를 통해 고객들에게 최대의 할인 혜택을 상륙시킬 예정”이라고 말했다.


대표 상품은 한우와 활대게다. 다음 달 2~4일 이마트 엄선한우 1+와 1등급 전 품목을 행사 카드로 구매하면 40% 할인해주고, 다음 달 2~3일에는 러시아산 활대게를 8t 한정으로 초특가에 선보인다. 특히 한우는 많은 소비자가 혜택을 누리도록 100t 물량이 준비됐다. 이 외에 미국산 LA식 냉동 꽃갈비, 칠레산 씨 없는 혼합포도 등도 특가 판매한다.


1+1 행사 상품도 풍성하다. 기저귀와 주방세제, 세탁세제, 구강청결제 등 생활용품 25종이 해당된다. 양념류, 시리얼, 두부, 만두, 초콜릿 등 평소 많이 먹는 각종 식재료와 이마트의 자체 브랜드(PB) 상품인 피코크 인기 상품도 1+1 행사 대상이다.


가전제품도 일정 금액 이상 구매 시 신세계 상품권을 증정한다. 특정 카드로 구매하면 상품권 프로모션이 중복으로 적용돼 할인 폭이 더 커진다.


SSG닷컴과 이마트24도 랜더스데이 행사에 동참한다. SSG닷컴은 행사 기간 이마트 전단 행사를 운영하는 한편 새벽배송을 처음 이용하는 고객이 2만원 이상 구매하면 밀키트 2종과 베이커리 1종, 계란 등 4가지 상품 중 하나를 100원에 제공하는 ‘랜딩 온 새벽배송’ 행사를 진행한다.


또 개막 후 SSG랜더스의 첫 승리를 기원하는 응원 메시지를 이벤트 페이지에 남기면 559명을 추첨해 SSG머니 1만원을 지급한다. 이밖에 SSG닷컴에서 구매한 음식으로 랜더스 응원 파티 인증샷을 #SSG랜더스, #랜더쓱 등의 해시태그를 달아 인스타그램에 올리면 총 300명을추첨해 스타벅스 기프티콘을 증정한다.


이마트24는 내달 1~7일 음료와 아이스크림, 과자 등 인기 상품 32종을 1+1 또는 2+1 행사하고, 행사 카드 결제 시 추가 30% 할인 혜택을 준다.

/백주원 기자 jwpaik@sedaily.com"
